HIP,bjd,rv,rverr,exptime,fwhm,bis,tel,snr
114328,2457227.82380276,-19.0205946783547,0.0006668735467069,899.9983,6.90267718403322,-0.0174480226904485,HARPS-A,96.0
114328,2457228.77642194,-19.0231566996043,0.0006675874649949,899.9984,6.90193620591615,-0.0187374350221923,HARPS-A,95.5
114328,2457229.79113729,-19.0186691514972,0.0005943858707698,899.9983,6.90228914171793,-0.0190946355460113,HARPS-A,107.6
114328,2457230.78242457,-19.0196719590302,0.0008065497842082,899.9984,6.90302913331974,-0.0168853722729381,HARPS-A,79.7
114328,2457232.76702099,-19.0196072563617,0.0012604001686669,899.9984,6.90611265339966,-0.0246280181285528,HARPS-A,52.5
114328,2457282.77582955,-19.0191830529017,0.0010182844178189,899.9983,6.89250009776874,-0.0159528106977049,HARPS-A,64.2
114328,2457283.66952547,-19.0191382918488,0.0006555009502248,899.9983,6.89680439410857,-0.0166692743908818,HARPS-A,99.4
114328,2457665.62767027,-19.0224344800446,0.0007278100225676,899.9983,6.89288034752167,-0.0163425768871903,HARPS-A,90.3
114328,2457764.55824979,-19.0257691430316,0.0007033082747022,899.9982,6.89484804250185,-0.0198071564219191,HARPS-A,88.4
114328,2458048.58410261,-19.0249522999435,0.0005465560787129,1199.9982,6.89260130026045,-0.020842302803544,HARPS-A,118.6
