HIP,bjd,rv,rverr,exptime,fwhm,bis,tel,snr
15527,2452939.75569392,39.947980727418,0.0005014518804574,776.696,6.84058258864749,-0.0195575906692795,HARPS-B,135.6
15527,2453001.58832245,39.9573186252461,0.0007216784503894,339.2958,6.83673744322419,-0.0197339448105467,HARPS-B,97.5
15527,2453035.57442589,39.9611960393306,0.0004288307009416,899.996,6.84051824193207,-0.0215093640256043,HARPS-B,159.1
15527,2453046.54234977,39.9625211690085,0.0009213285139932,293.6965,6.83722164465554,-0.0190882430950268,HARPS-B,76.5
15527,2453049.51932239,39.9606956019211,0.0007442012363556,322.7966,6.83667335767831,-0.020224471453588,HARPS-B,92.7
15527,2453052.52874981,39.963879692554,0.00075664945806,306.6964,6.84411092607591,-0.0196977424431921,HARPS-B,94.3
15527,2453202.94212536,39.9685964660439,0.0005461203714916,599.9964,6.84504615070295,-0.0214126436764417,HARPS-B,123.0
15527,2453267.85477186,39.9726505102586,0.0005982394028544,900.0008,6.84275358079573,-0.021383379741799,HARPS-B,110.5
15527,2453270.87970461,39.972051958259,0.0004217348983883,899.9958,6.85224987695537,-0.0186034813242486,HARPS-B,154.0
15527,2453310.75211453,39.9743131721222,0.0003548599462467,897.3018,6.84951212374948,-0.0168779779137722,HARPS-B,185.6
15527,2453344.71762819,39.9799572271157,0.000397848283141,899.9816,6.85017776703965,-0.0187458198074637,HARPS-B,169.6
15527,2453366.63467527,39.9824491978842,0.0003253244508622,899.9963,6.83838991778522,-0.0208614806174907,HARPS-B,206.6
15527,2453372.6202494,39.9829655433808,0.0004041487128558,899.9776,6.84510882904596,-0.0219739445960272,HARPS-B,168.6
15527,2454292.92534721,39.9626312693366,0.0003560111762101,899.9984,6.85016127081305,-0.01945168697128,HARPS-B,181.9
15527,2454295.92762841,39.9632768177161,0.0003523532529401,899.9981,6.85237006460268,-0.0217828344224031,HARPS-B,183.9
15527,2454299.94220287,39.9659986806639,0.0003981585723426,900.0013,6.84690985214433,-0.0211353336667841,HARPS-B,163.1
15527,2454342.76812236,39.9686948626831,0.000419274495006,899.9977,6.85696433129593,-0.0203250935233825,HARPS-B,154.8
15527,2454343.9065466,39.9716081328708,0.0004409746775364,899.9973,6.84461319629297,-0.0195603145077214,HARPS-B,147.5
15527,2454344.85331534,39.9698461645152,0.0002939251812682,899.9966,6.84595738761463,-0.0194115825869261,HARPS-B,220.0
15527,2454348.85921639,39.9710101303007,0.0007898285683886,159.9999,6.84846349751666,-0.021144024814177,HARPS-B,83.6
15527,2454348.86140402,39.9700381423148,0.0007986814638597,159.9998,6.84188295661486,-0.0227926968885654,HARPS-B,82.6
15527,2454385.76269596,39.9728759838954,0.0005032504137444,899.9965,6.85104011667235,-0.0206331052793018,HARPS-B,129.6
15527,2454387.73068678,39.9714775158631,0.0004824315769217,899.9972,6.84863606271134,-0.0212191651707272,HARPS-B,134.9
15527,2454390.7465139,39.9711398562213,0.0003451595201217,899.9961,6.84803741329211,-0.0209000846487157,HARPS-B,187.7
15527,2454484.56430212,39.9785216458698,0.0003063691469041,900.0,6.85576103978048,-0.0186596784237736,HARPS-B,213.4
15527,2454487.54420775,39.9776253093849,0.0003460441054418,900.0,6.85889420725225,-0.0202143778007127,HARPS-B,188.7
15527,2454745.73490973,39.951475920262,0.0003762531552075,900.0,6.84885945602749,-0.0187103240301099,HARPS-B,170.5
15527,2454774.64239359,39.9570487545866,0.0003436074310933,900.0,6.85334505051828,-0.017848962720791,HARPS-B,187.0
15527,2454780.63985171,39.9575874789758,0.000391211963086,900.0,6.85026037363495,-0.0187404633173145,HARPS-B,164.4
15527,2454799.63149578,39.9585015252983,0.0003601530109358,900.0,6.85648516490057,-0.0185429597203282,HARPS-B,178.5
15527,2454804.63299088,39.9572075232085,0.0004393797428006,900.0,6.84982667476726,-0.0205997395729014,HARPS-B,148.2
15527,2455024.93265093,39.9725111357708,0.0004797037763736,799.9997,6.85471942050971,-0.0195515806820552,HARPS-B,132.6
15527,2455038.93791553,39.9722323524719,0.0003132393075814,900.0009,6.85257359802976,-0.0213480360659588,HARPS-B,202.3
15527,2455040.92014691,39.9744351738131,0.0008308791913437,899.9992,6.85602615669857,-0.0156451692581427,HARPS-B,77.7
15527,2455065.89689653,39.9775993763747,0.0004888504700357,899.9998,6.85258752858318,-0.0205205448004762,HARPS-B,130.4
15527,2455070.88263627,39.9774154164009,0.0004179777342475,900.0006,6.85076093542366,-0.0208680836526938,HARPS-B,151.6
15527,2455075.83694865,39.9752776294459,0.0007190025395696,451.1,6.85318649801564,-0.0190082381657888,HARPS-B,89.7
15527,2455075.84249295,39.9760239724774,0.0007217706119341,451.0991,6.85278081341281,-0.0227778359888404,HARPS-B,89.6
15527,2455095.84337383,39.9795046754785,0.0005073057938062,451.1001,6.84554639876786,-0.0225173147636895,HARPS-B,126.8
15527,2455101.83398219,39.9796823353161,0.0005211456783567,899.9988,6.85614813337058,-0.0211068491196755,HARPS-B,122.4
15527,2455110.7487131,39.9767675027269,0.0003977104166368,900.0007,6.84473170298232,-0.0207177627910937,HARPS-B,160.3
15527,2455136.78248164,39.982914634935,0.0009935245304566,899.999,6.85156720112642,-0.022449448133159,HARPS-B,66.8
15527,2455139.69905229,39.9845442786949,0.0004226560826006,899.9991,6.84952949067479,-0.0203212628977596,HARPS-B,150.5
15527,2455142.68746371,39.98140929393,0.0005358654820979,900.0007,6.85430311187588,-0.0196439299943449,HARPS-B,119.6
15527,2455151.75436716,39.9802333866085,0.000491808653883,451.0993,6.8479615470034,-0.0228995766259104,HARPS-B,130.8
15527,2455157.62477666,39.9814575599046,0.0004283016059186,899.9989,6.85206320709068,-0.0228774224905735,HARPS-B,149.1
15527,2455228.54225372,39.9922816163318,0.0004256521528284,900.0023,6.85422422728757,-0.0225612058505078,HARPS-B,151.0
15527,2455241.50938426,39.9847231880941,0.0003609897591127,899.9996,6.85153701934553,-0.0225106372945447,HARPS-B,177.5
15527,2455244.50478522,39.9578879773068,0.0003273493661609,900.0007,6.85048229556078,-0.0223158433854493,HARPS-B,196.0
15527,2455402.89836218,39.9585496611457,0.0011235391712944,900.0006,6.85326742038349,-0.0177305007713429,HARPS-B,58.5
15527,2455457.75757023,39.9627519463032,0.000443217951144,900.0006,6.85272873393131,-0.0236720055714486,HARPS-B,141.9
15527,2455488.73878861,39.9662117923101,0.0003671489255533,900.0008,6.85504380214145,-0.0223149134839531,HARPS-B,172.4
