HIP,bjd,rv,rverr,exptime,fwhm,bis,tel,snr
64673,2455984.80553981,69.6334766652203,0.0007313994969053,899.994,7.38331450561149,0.0047658123805405,HARPS-B,104.2
64673,2455985.79661267,69.6339965069224,0.0006283327006033,900.0052,7.37623945730933,0.0022399628157501,HARPS-B,119.1
64673,2455986.80938778,69.6347462158922,0.0007191070277509,899.9939,7.37934192371507,0.0042665858517239,HARPS-B,104.6
64673,2456042.58594117,69.6444558046584,0.0011588420074843,899.9998,7.38491824421931,0.0058072285176251,HARPS-B,65.4
64673,2456047.67204382,69.6434994934565,0.0009872291581216,900.0002,7.39379145112242,0.0068833729453103,HARPS-B,76.3
64673,2456048.67367947,69.6496484277254,0.0008348368701346,899.9997,7.39016048842056,0.0085139148087023,HARPS-B,89.9
64673,2456299.87660738,69.6272295879794,0.0008695629340035,900.0011,7.38922055800181,0.0030212409987342,HARPS-B,85.6
64673,2456301.79488432,69.6321819503508,0.0009574607490698,900.0011,7.3881877356709,0.0047487868989009,HARPS-B,78.2
64673,2456375.75772588,69.6311496551436,0.000742525193028,900.0007,7.38941256525312,0.0024413029723149,HARPS-B,102.3
64673,2456376.77093253,69.6327890956287,0.0007959776925433,900.0009,7.38867268008655,0.0069400324251489,HARPS-B,95.1
64673,2456377.72561703,69.6303991162502,0.0006989017113928,900.0009,7.39166823730823,0.0062008267621109,HARPS-B,106.9
64673,2456378.71342707,69.6309922226569,0.0007720280235923,900.0007,7.38764350440058,0.0059939016808812,HARPS-B,96.8
64673,2456379.74058967,69.6315214314957,0.0007360442641158,900.0008,7.38994586651286,0.0094611020163455,HARPS-B,101.4
64673,2456380.74382658,69.6303044974378,0.0007168561587872,900.0009,7.38872415132182,0.0034139772500623,HARPS-B,104.0
64673,2456381.74146038,69.6301687852951,0.0006672821427329,900.0011,7.38732892656482,0.006807081624558,HARPS-B,112.2
64673,2456484.52523418,69.634253304231,0.0009092580384405,900.0001,7.3980644250752,0.006246967231263,HARPS-B,81.7
64673,2456485.52808497,69.6342149767515,0.000989596336127,900.0014,7.39628366978053,0.0073776789470088,HARPS-B,75.4
64673,2456486.51535761,69.6318651650858,0.0006611827627438,900.0006,7.39453657989705,0.0071505613212252,HARPS-B,111.6
64673,2456487.536447,69.6304304472056,0.0006813271205042,900.0005,7.39086915165492,0.0044335156386239,HARPS-B,109.0
64673,2456488.49264447,69.6316031454111,0.000765519611978,900.0006,7.39041460779595,0.0040858832008865,HARPS-B,96.3
64673,2456489.49768085,69.6432676098534,0.0009414178944624,900.0003,7.39577347359681,0.0057137320478233,HARPS-B,78.5
64673,2456490.54649859,69.6417306189917,0.0008201025846679,900.0002,7.39202121051012,0.0022982072008659,HARPS-B,90.4
64673,2456708.77891197,69.6380721751005,0.0007539441731336,900.002,7.38551165948401,0.003274593010488,HARPS-B,97.8
64673,2456709.80011737,69.6366490697689,0.0008412626196443,900.0016,7.38999635508473,0.0039421369834542,HARPS-B,89.0
64673,2456710.79782535,69.6376992099699,0.0008429618898622,900.0009,7.38678186016562,0.0022880507546716,HARPS-B,88.4
64673,2456711.77088999,69.639219407368,0.0008598702945075,900.0018,7.39501360663918,0.0024739975933982,HARPS-B,86.4
64673,2456850.55385496,69.6397019352989,0.0010978514549494,900.0012,7.39566223728064,0.0010491896036057,HARPS-B,67.6
64673,2456851.55110395,69.6402939429194,0.0011201667103672,900.0007,7.38877970313168,0.0036543736909919,HARPS-B,66.5
64673,2456852.52671041,69.6359154225312,0.0008576714453851,900.0009,7.39214443837848,0.0046817578551099,HARPS-B,86.4
64673,2456854.51562787,69.643812967729,0.0016060707951282,900.0009,7.39167131143473,0.0019275498424917,HARPS-B,47.7
64673,2456855.50374383,69.6395590470895,0.0007990180297406,900.0013,7.3900394492533,0.0008563862993611,HARPS-B,93.1
64673,2456856.50928877,69.6425270998141,0.0008428582579169,900.0013,7.39168480563738,0.0039159897364413,HARPS-B,87.3
64673,2457026.83304695,69.6410229829333,0.0007972264990678,900.0023,7.39339467866544,0.0048079583616669,HARPS-B,95.6
