HIP,bjd,rv,rverr,exptime,fwhm,bis,tel,snr
79578,2456042.71939546,-20.4855814475007,0.0004967225533922,379.9997,7.15142626300929,-0.0087237398910602,HARPS-B,129.3
79578,2456042.72433785,-20.4848542846199,0.0005577272779157,380.0,7.14990402180914,-0.0091293545120905,HARPS-B,115.3
79578,2456046.82852437,-20.4903841163671,0.0005502791141642,379.9998,7.13889646595819,-0.0124532597968106,HARPS-B,117.6
79578,2456046.83381397,-20.4908224923863,0.0006857166762761,379.9999,7.13684008627226,-0.0129592963678604,HARPS-B,95.0
79578,2456047.87475328,-20.4866209052825,0.0005264088168145,379.9941,7.13510190529457,-0.0123144834331157,HARPS-B,124.6
79578,2456047.87964934,-20.4863342486464,0.0005268727789439,379.9941,7.13713322255494,-0.0143455543752822,HARPS-B,124.5
79578,2456048.88053898,-20.4854979479824,0.0004507043236648,379.9997,7.13809787063646,-0.0120584483705244,HARPS-B,143.7
79578,2456048.88548133,-20.4850364845142,0.0004574163504876,379.9997,7.13729918603931,-0.0098234837387352,HARPS-B,141.5
79578,2456164.5374186,-20.5282278190886,0.0006666792860825,380.0002,7.14362201467795,-0.0184409025136674,HARPS-B,97.8
79578,2456164.54216351,-20.528274795263,0.0006867406485701,380.006,7.14572245738596,-0.0169382869757619,HARPS-B,95.5
79578,2456165.51908315,-20.5292172192993,0.0004594390975173,380.0005,7.1399264899537,-0.015826867801028,HARPS-B,143.9
79578,2456165.52394379,-20.5303346616524,0.0004750965703642,380.0061,7.14115259386293,-0.0145166582246823,HARPS-B,138.9
79578,2456375.9076844,-20.6555284154969,0.0004206713089186,380.0008,7.11955277848481,-0.0213736017204837,HARPS-B,155.2
79578,2456375.91245335,-20.6553232861519,0.0004175729309782,380.0005,7.11655414685249,-0.0193405879865303,HARPS-B,156.8
79578,2456376.89108122,-20.656114375959,0.0004438255893462,380.0006,7.1189055840641,-0.0223016532313274,HARPS-B,147.7
79578,2456376.89585016,-20.6556240925058,0.0004416234455453,380.001,7.11640835590759,-0.0210035005351834,HARPS-B,148.4
79578,2456377.86315686,-20.6572121586838,0.0004733250661545,380.0008,7.11618977095846,-0.0173727222550184,HARPS-B,136.5
79578,2456377.86787949,-20.6570447628459,0.0004690035967456,380.0008,7.11745012906925,-0.0200931757196159,HARPS-B,138.4
79578,2456557.50361499,-20.7815929880507,0.0012890424173295,380.0005,7.13033499259579,-0.0127863648328699,HARPS-B,52.0
79578,2456557.50833678,-20.783753842456,0.0013755058749444,380.0008,7.13142999139589,-0.0239714991641655,HARPS-B,49.1
79578,2456558.48108525,-20.7839530857094,0.0004450360533804,380.0002,7.12542459088392,-0.0229066102063911,HARPS-B,144.0
79578,2456558.48581862,-20.7829854108084,0.0004405561061107,380.0008,7.12894814273101,-0.0213138186433852,HARPS-B,146.2
79578,2456559.49100694,-20.7811100341286,0.0004681736627579,380.0006,7.13309357499724,-0.0204768590988706,HARPS-B,136.9
79578,2456559.49572875,-20.7818070857959,0.0004514941115218,380.001,7.12974894724239,-0.0218191756534019,HARPS-B,142.2
79578,2456560.48827996,-20.7790853232329,0.0004742860769463,380.0009,7.13554459781777,-0.018016985963186,HARPS-B,136.2
79578,2456560.49300177,-20.7801024156687,0.0004625115316105,380.0006,7.1357411144585,-0.0194267070807754,HARPS-B,139.2
79578,2456850.58451937,-21.1246121663252,0.0005270606474558,380.0011,7.13990737086884,-0.0117912306687096,HARPS-B,121.8
79578,2456850.58947275,-21.1239722180442,0.0005222266655096,380.0002,7.1394679891699,-0.0144864906860533,HARPS-B,123.2
79578,2456851.67553608,-21.1285594037131,0.0005683513753846,380.0011,7.13621717581412,-0.0155773286402656,HARPS-B,113.5
79578,2456851.68030429,-21.1278039868224,0.0005601252305865,380.0014,7.13719841608678,-0.0172253418955997,HARPS-B,115.0
79578,2456852.6627042,-21.1287840884909,0.0007784718390309,380.0011,7.13650073634933,-0.0161155956319163,HARPS-B,83.7
79578,2456852.66759971,-21.1280436672194,0.0006714221617688,380.0009,7.13549501895227,-0.0147314157058531,HARPS-B,96.5
79578,2456855.64969769,-21.131537253873,0.0005136973419602,380.0011,7.12845152965546,-0.0185294193164616,HARPS-B,126.9
79578,2456855.65441958,-21.1318798329551,0.0005147632036156,380.0011,7.12677727390855,-0.0190571674938873,HARPS-B,127.0
79578,2456856.66239192,-21.1317876060051,0.0004235779802103,380.0003,7.12931690335393,-0.0179624073934903,HARPS-B,152.6
79578,2456856.66712537,-21.1310842830099,0.0004197242671532,380.001,7.12755608960168,-0.0190660273190879,HARPS-B,154.1
79578,2456904.51915119,-21.2043215978436,0.0005470161167702,380.0013,7.13021050490774,-0.0190174854346452,HARPS-B,117.9
79578,2456904.52374565,-21.2029429861907,0.0005533913369091,380.0012,7.1298701908156,-0.0192686254086638,HARPS-B,116.5
79578,2456905.49884826,-21.1992250319876,0.0009036314712378,380.0007,7.13984392806121,-0.0244177233084812,HARPS-B,72.7
79578,2456905.50369733,-21.1994352010148,0.0009269142031628,380.0017,7.13810966071296,-0.019405374514303,HARPS-B,70.8
79578,2456906.50891292,-21.1971388110774,0.0010405599003767,380.0013,7.14080204158608,-0.0148550138991048,HARPS-B,63.3
79578,2456906.51355368,-21.198631653032,0.0009851582689823,380.0016,7.14084813413551,-0.0179602426134338,HARPS-B,66.7
79578,2456907.54309581,-21.2002000295832,0.000794406205935,380.0009,7.14379731883322,-0.014132794471962,HARPS-B,81.8
79578,2456907.5478523,-21.2009331967563,0.0007957147072436,380.0006,7.14725063984644,-0.0148035656365444,HARPS-B,81.8
