time,mnvel,errvel,tel,svalue
2455983.89234082,-2928.2772804818,0.8617560350232001,HARPS-B,nodata
2455984.8727237,-2929.7817455528098,0.9209895543367,HARPS-B,nodata
2455985.86862816,-2930.84186317255,0.8460768767626999,HARPS-B,nodata
2455986.88754317,-2928.4134584676603,0.9172587344697,HARPS-B,nodata
2456042.68501268,-2925.9457056187903,1.0407072289034,HARPS-B,nodata
2456047.70296957,-2924.5534424255,1.1357699693416,HARPS-B,nodata
2456048.68887111,-2922.30927591858,1.0789484606132,HARPS-B,nodata
2456164.48720373,-2929.26157928257,1.8807595048168,HARPS-B,nodata
2456301.8505647,-2934.4923734303898,1.1045772276972,HARPS-B,nodata
2456375.82887942,-2936.46460586486,0.803748422902,HARPS-B,nodata
2456377.77132267,-2937.94591300318,0.8946826249082,HARPS-B,nodata
2456378.75846374,-2938.3410393710296,0.9864302411754,HARPS-B,nodata
2456379.78780515,-2937.05901308622,0.9309402212185,HARPS-B,nodata
2456380.7901415,-2939.15589911963,0.8515233888397999,HARPS-B,nodata
2456381.78799725,-2934.27663043895,0.7821223644793001,HARPS-B,nodata
2456484.58578815,-2936.80238129555,1.0138808733454,HARPS-B,nodata
2456487.59534566,-2933.83366361589,0.8944077309363,HARPS-B,nodata
2456488.60329838,-2935.69378185058,1.0886974178874,HARPS-B,nodata
2456489.57920444,-2927.42061720415,1.2007704269814,HARPS-B,nodata
2456490.60001375,-2929.42014796548,0.9659001720246,HARPS-B,nodata
2456708.82354208,-2925.98906093543,0.9443610588338,HARPS-B,nodata
2456709.8446255,-2929.34890663182,1.2725843706518,HARPS-B,nodata
2456710.84223426,-2932.4619921658,1.1691601651551,HARPS-B,nodata
2456711.81626418,-2926.0976874472303,1.2436168175624,HARPS-B,nodata
2456850.56942498,-2927.61972745679,1.3817483543709,HARPS-B,nodata
2456851.58107104,-2927.43778796834,1.51512610805,HARPS-B,nodata
2456852.58905932,-2925.20778323323,1.4347094810192,HARPS-B,nodata
2456855.59959557,-2929.96633634624,1.2944054986401,HARPS-B,nodata
2456856.56765412,-2928.0167960480503,1.164577158718,HARPS-B,nodata
2457226.57814304,-2932.3476953154986,1.0037863846653965,HARPS-A,nodata
2457227.55663782,-2931.3703368310285,0.7038069502624963,HARPS-A,nodata
2457228.55932001,-2932.1459306369684,0.6986849451615963,HARPS-A,nodata
2457230.59980762,-2930.5710101989885,0.9375214246734963,HARPS-A,nodata
2457587.59219735,-2929.7511516099485,0.9897864594864962,HARPS-A,nodata
2457764.85660971,-2931.5084658211886,0.5429458291523963,HARPS-A,nodata
2457807.8984712,-2927.5570057627087,0.9227149651043963,HARPS-A,nodata
2457809.78003079,-2929.3250091039986,0.7675462702709963,HARPS-A,nodata
2458608.65708596,-2925.8801921951085,0.9241748122121963,HARPS-A,nodata
2458609.63770365,-2926.2356777944087,0.9445738804895963,HARPS-A,nodata
2458619.63616072,-2932.9111127390483,1.1625880464167961,HARPS-A,nodata
2458619.7002225,-2932.2403303447486,0.9716431011233964,HARPS-A,nodata
2458619.77445777,-2932.0069190132986,1.5075676576438963,HARPS-A,nodata
2458620.58707536,-2932.3394990711686,2.0391446040439964,HARPS-A,nodata
2458620.64746812,-2931.1601104593587,1.9147810531429963,HARPS-A,nodata
2458620.72647174,-2929.0802856556083,1.4315638344564963,HARPS-A,nodata
2458621.63703814,-2932.8005885723683,1.0732114884997963,HARPS-A,nodata
2458622.58893375,-2932.5759903241983,0.7169356013888962,HARPS-A,nodata
2458623.60163721,-2938.1714273217085,1.4008400393699962,HARPS-A,nodata
2458624.60553149,-2928.0862494024586,1.0891754601509962,HARPS-A,nodata
2458625.61352145,-2928.1821291841784,1.1544198227300961,HARPS-A,nodata
