time,mnvel,errvel,tel,svalue
2455846.85980946,-9373.8950359466,0.769887488818078,HARPS-B,nodata
2455850.86693183,-9371.98155618238,0.6888449287483981,HARPS-B,nodata
2455851.85162345,-9371.31925757238,0.6327774291219951,HARPS-B,nodata
2455852.85081759,-9367.582685497491,0.9087387783977348,HARPS-B,nodata
2455983.54123004,-9373.80838667538,0.5532339695132098,HARPS-B,nodata
2455984.53358715,-9376.384958808618,0.671160826902205,HARPS-B,nodata
2455985.53879025,-9379.80227955654,0.659284127528461,HARPS-B,nodata
2455986.55955905,-9377.83014378682,0.536249379915278,HARPS-B,nodata
2456298.69012729,-9383.744312731438,0.707565945301213,HARPS-B,nodata
2456299.69162135,-9382.33740938233,0.8063572399067759,HARPS-B,nodata
2456300.65788397,-9382.56424927417,0.566608855310401,HARPS-B,nodata
2456301.64360079,-9383.88814690096,0.629225957578833,HARPS-B,nodata
2456375.49931092,-9386.22107514299,0.5118885678710781,HARPS-B,nodata
2456376.49689935,-9387.98786300073,0.661917499433146,HARPS-B,nodata
2456377.49916367,-9391.575703739652,0.667716265548178,HARPS-B,nodata
2456378.50346523,-9389.59511155047,0.581568255382309,HARPS-B,nodata
2456379.51670169,-9388.14043326779,0.744044473759645,HARPS-B,nodata
2456380.49392262,-9385.74233488957,0.530634638137602,HARPS-B,nodata
2456381.49050596,-9386.09621904585,0.546589567862697,HARPS-B,nodata
2456558.898597,-9373.782002487247,0.69633019038768,HARPS-B,nodata
2456559.90200424,-9373.94394424346,0.5745629396506999,HARPS-B,nodata
2456560.92043549,-9378.01375521108,0.637910780438915,HARPS-B,nodata
2456637.68648374,-9373.51645575284,0.6467865362555381,HARPS-B,nodata
2456638.72684286,-9374.345346502538,0.520822205287647,HARPS-B,nodata
2456639.68794141,-9373.50581939986,0.7172171943226848,HARPS-B,nodata
2456640.67211736,-9375.22483050244,0.667683753745455,HARPS-B,nodata
2456641.68293542,-9373.979031058108,0.555801985185254,HARPS-B,nodata
2456643.69214858,-9372.812764438,0.639351858288631,HARPS-B,nodata
2456708.56306642,-9371.467461502169,0.5564797317812519,HARPS-B,nodata
2456709.57832902,-9373.52929842504,0.6563162558912491,HARPS-B,nodata
2456710.57009751,-9373.76081328008,0.7299681701076518,HARPS-B,nodata
2456711.57036037,-9372.55680447425,0.580678411016796,HARPS-B,nodata
2456904.85861059,-9375.74203456815,0.811796679424549,HARPS-B,nodata
2456906.84886257,-9376.51221428281,1.11142518364686,HARPS-B,nodata
2456907.85984066,-9376.758387585116,0.6883252957509678,HARPS-B,nodata
2456960.7951848,-9377.78257300803,0.584607288562388,HARPS-B,nodata
2456961.75444682,-9377.746484665971,0.595451826891858,HARPS-B,nodata
2456963.75954646,-9379.06710511685,0.603961320928992,HARPS-B,nodata
2456964.80615937,-9381.08635021685,0.6197630324508621,HARPS-B,nodata
2456965.74484948,-9382.383936523009,0.487741487579871,HARPS-B,nodata
2456966.77989725,-9382.367301575769,0.695888994881345,HARPS-B,nodata
2457025.61317667,-9376.836730044908,0.595037464335332,HARPS-B,nodata
2457026.65595863,-9376.89333751023,0.737884719172506,HARPS-B,nodata
2457027.62206339,-9378.905668609035,0.816504845121932,HARPS-B,nodata
2457228.92739848,-9378.746922753124,2.1879371426630603,HARPS-A,nodata
2457230.92861104,-9376.952212416702,0.566839435456241,HARPS-A,nodata
2457232.93327647,-9378.109773985077,0.8511808549289072,HARPS-A,nodata
2457282.91111625,-9378.099268288712,0.5669511682676849,HARPS-A,nodata
2457283.88660588,-9377.576135065341,0.5042379807570322,HARPS-A,nodata
2457495.48531844,-9376.809063449631,0.549111462301267,HARPS-A,nodata
2457498.48014013,-9379.79797850231,0.690495459581686,HARPS-A,nodata
2457664.88295067,-9375.587335483831,0.690278983248383,HARPS-A,nodata
2457684.80091485,-9377.478035100403,0.7154859340946308,HARPS-A,nodata
2457719.80829579,-9377.169004393641,0.6936138195775999,HARPS-A,nodata
2457763.69413806,-9378.929903806831,0.796806578077862,HARPS-A,nodata
2457764.62829207,-9380.683920995132,0.7951775048742541,HARPS-A,nodata
2457807.63180347,-9375.161958048044,0.6928712838828981,HARPS-A,nodata
2457808.53703809,-9376.806951845412,0.892713075487677,HARPS-A,nodata
2457809.54167483,-9377.188659387451,0.539605315880354,HARPS-A,nodata
2458045.84099854,-9382.104450395782,0.6907075723519058,HARPS-A,nodata
2458046.74964149,-9380.07365647377,0.566924109152843,HARPS-A,nodata
2458084.7924773,-9377.190142933372,0.414581012483121,HARPS-A,nodata
2458143.62009368,-9382.779366946703,0.523753258056488,HARPS-A,nodata
2458711.87637558,-9377.763266063354,0.750061509438534,HARPS-A,nodata
