bjd,rv,rverr,exptime,fwhm,bis,contrast,tel
2457228.92739848,-9.361476017799651,0.0021879371426630602,899.9983,6.99078376848364,-0.0245431750149407,48.07355594474,HARPS-A
2457230.92861104,-9.35968130746323,0.000566839435456241,899.9984,6.9905299598790505,-0.0209965730700912,48.059789145118295,HARPS-A
2457232.93327647,-9.360838869031609,0.0008511808549289071,899.9984,6.99502307990572,-0.022438610341970002,48.0755194302378,HARPS-A
2457282.91111625,-9.36082836333524,0.0005669511682676849,899.9984,6.98929345055773,-0.0207430056520259,48.04784477001161,HARPS-A
2457283.88660588,-9.36030523011187,0.0005042379807570321,899.9983,6.988849976596019,-0.0197743533621697,48.0714604459461,HARPS-A
2457495.48531844,-9.35953815849616,0.000549111462301267,899.9983,6.9869745602330395,-0.0243197725323139,48.0823788810361,HARPS-A
2457498.48014013,-9.36252707354884,0.000690495459581686,899.9983,6.98719772864079,-0.0216612175731328,48.0788664717729,HARPS-A
2457664.88295067,-9.35831643053036,0.000690278983248383,899.9983,6.99301118385955,-0.0220735653899133,48.0377589326293,HARPS-A
2457684.80091485,-9.36020713014693,0.0007154859340946309,899.9983,6.9966578152804,-0.0176230420215138,48.0362231133374,HARPS-A
2457719.80829579,-9.35989809944017,0.0006936138195776,899.9982,6.9920504154539795,-0.0190164600369336,48.0443629105488,HARPS-A
2457763.69413806,-9.36165899885336,0.000796806578077862,899.9982,6.991129759406941,-0.018932662139731004,48.058335398713204,HARPS-A
2457764.62829207,-9.36341301604166,0.000795177504874254,899.9983,6.99187297888522,-0.0191062101142236,48.0692446683388,HARPS-A
2457807.63180347,-9.357891053094571,0.000692871283882898,899.9982,6.99651749037816,-0.0217792579847611,48.021710824889404,HARPS-A
2457808.53703809,-9.35953604689194,0.0008927130754876769,899.9982,6.99117601885023,-0.0227096952469132,48.0484823621206,HARPS-A
2457809.54167483,-9.35991775443398,0.000539605315880354,899.9982,6.9948898231231995,-0.0224840276783045,48.0201032003432,HARPS-A
2458045.84099854,-9.36483354544231,0.0006907075723519059,899.9983,7.00136290379177,-0.0185048629040878,48.043172502576894,HARPS-A
2458046.74964149,-9.3628027515203,0.000566924109152843,1199.9982,6.99553796469761,-0.0153029703915983,48.04051529022329,HARPS-A
2458084.7924773,-9.3599192379799,0.000414581012483121,1199.9982,6.995709348107081,-0.0191855598761865,48.0144144744711,HARPS-A
2458143.62009368,-9.365508461993231,0.000523753258056488,899.9982,6.996561575667889,-0.0204444053737571,47.9953968708228,HARPS-A
2458711.87637558,-9.360492361109882,0.000750061509438534,899.9982,6.99729831096092,-0.0167102169864037,47.98203529301821,HARPS-A
