time,mnvel,errvel,tel,svalue
2455846.65620563,-15332.0125386625,0.585260695279,HARPS-B,nodata
2455850.65164541,-15333.7290042704,0.4973218716666,HARPS-B,nodata
2455851.64625681,-15333.3240093499,0.4989250369153,HARPS-B,nodata
2455852.63970931,-15335.359324812202,0.6350959669711,HARPS-B,nodata
2456164.78796642,-15328.1990160423,0.6563114477492,HARPS-B,nodata
2456165.76600513,-15328.9320821758,0.6848382825722,HARPS-B,nodata
2456485.85744057,-15339.043762194598,0.6076554932589999,HARPS-B,nodata
2456486.83043371,-15337.084652286,0.5280230709579999,HARPS-B,nodata
2456487.82224738,-15339.7054306415,0.4812096442482,HARPS-B,nodata
2456488.86068493,-15341.2798790135,0.6117769024869,HARPS-B,nodata
2456489.83417389,-15333.94767101,0.5892839671708,HARPS-B,nodata
2456490.82848577,-15334.1764255992,0.5719829109453001,HARPS-B,nodata
2456558.71109775,-15331.5647542073,0.5265746298947,HARPS-B,nodata
2456559.72571116,-15329.3234099021,0.5647028622078,HARPS-B,nodata
2456560.7175105,-15331.103055680502,0.4400592852398999,HARPS-B,nodata
2456638.53885779,-15330.738822391,0.4837387429398,HARPS-B,nodata
2456639.52491711,-15330.2120581375,0.5340919005183999,HARPS-B,nodata
2456640.52675009,-15328.7087632087,0.5683820466891001,HARPS-B,nodata
2456641.53737828,-15329.5676243586,0.6212282127293001,HARPS-B,nodata
2456643.56349478,-15330.1470935029,0.6580352347271,HARPS-B,nodata
2456850.87055561,-15330.324058978898,0.8182900530927,HARPS-B,nodata
2456851.86253203,-15330.3416899624,0.556515115384,HARPS-B,nodata
2456852.84028205,-15331.0875696721,0.8462659282773,HARPS-B,nodata
2456853.91250747,-15328.1680970214,1.0661738068552,HARPS-B,nodata
2456856.85506962,-15330.9178652636,0.6640325556856,HARPS-B,nodata
2456856.90360393,-15330.7110847563,0.6798160393378,HARPS-B,nodata
2456904.73469191,-15330.786580773402,0.556039400902,HARPS-B,nodata
2456906.72151538,-15331.2638505349,1.0084892548202,HARPS-B,nodata
2456907.73430598,-15331.7889123711,0.6979086313092,HARPS-B,nodata
2456960.59052103,-15331.9218834536,0.5084476136831,HARPS-B,nodata
2456961.54728993,-15329.8438884644,0.9618873652691,HARPS-B,nodata
2456961.60611723,-15330.8092342054,1.1022772019778,HARPS-B,nodata
2456963.58602415,-15332.0395735142,0.5430914803911,HARPS-B,nodata
2456966.57925876,-15333.256889712,0.5659621359863,HARPS-B,nodata
2457226.83503965,-15330.17497427562,0.5633805558712576,HARPS-A,nodata
2457227.84844523,-15330.259247267619,0.5013296392167575,HARPS-A,nodata
2457228.82272636,-15330.48465317402,0.8253744081274575,HARPS-A,nodata
2457229.83662787,-15331.15862795362,0.6153028613151577,HARPS-A,nodata
2457230.84130316,-15329.72788719452,0.43128180441715747,HARPS-A,nodata
2457232.82394739,-15332.815428087719,1.3245770732420576,HARPS-A,nodata
2457283.71776649,-15331.911113533319,0.44040661519675756,HARPS-A,nodata
2457587.86744792,-15335.90551881412,0.6282812289478575,HARPS-A,nodata
2457588.88338032,-15336.901218765619,0.7072856485999576,HARPS-A,nodata
2457664.71336133,-15331.09919148002,0.5231339458131575,HARPS-A,nodata
2458048.60146446,-15332.66878996652,0.5313121801209575,HARPS-A,nodata
