HIP,bjd,rv,rverr,exptime,fwhm,bis,tel,snr
43297,2455983.70468685,10.285159667352,0.0004816001586981,899.9938,7.33140003509102,0.00165892462832673 ,HARPS-B,132.4
43297,2455984.70132739,10.2932689622318,0.000452668245512,899.9938,7.32533316491051,-0.0126579143666081 ,HARPS-B,141.3
43297,2455985.69253837,10.303654187946,0.0003783778392587,899.994,7.33608359400843,-0.0189698363839597 ,HARPS-B,169.1
43297,2455986.70517056,10.302241056785,0.000425881827219,899.9939,7.3525640664489,-0.00874179632095284 ,HARPS-B,151.1
43297,2456047.50361366,10.2997447956212,0.0005484652703527,899.9998,7.36180841876798,-0.0070745322966097 ,HARPS-B,116.1
43297,2456048.47061617,10.297181168344,0.000503239979187,899.9942,7.36212988486678,-0.000488850703831645 / Bisector velocity span [km/s,HARPS-B,127.0
43297,2456298.80708505,10.2825576616258,0.0005054094823947,900.0009,7.31741413623681,-0.0145201115038276 ,HARPS-B,124.9
43297,2456299.7770015,10.2771835581046,0.0005268104695365,900.0011,7.32596065322412,-0.00502628227177837 ,HARPS-B,120.0
43297,2456300.80110864,10.2753864743273,0.0004756019788469,900.0012,7.32654220292953,-0.00606160341979312 ,HARPS-B,132.4
43297,2456301.72395998,10.2783694683226,0.0005125304280535,900.0011,7.32627473623431,-0.0111123808063898 ,HARPS-B,122.2
43297,2456375.65112064,10.2708709680344,0.0004012931531513,900.0008,7.30373644040262,-0.0100580046559156 ,HARPS-B,159.6
43297,2456376.66178724,10.2748983823614,0.0005471836539249,900.0008,7.3015066265806,-0.0113676377218059 ,HARPS-B,115.8
43297,2456377.64634361,10.2762719239419,0.0004970059802719,900.0008,7.29666100850375,-0.0119051290532468 ,HARPS-B,126.6
43297,2456379.65142284,10.2650456444815,0.0005228577296625,900.0011,7.29665591388444,-0.0113586851421701 ,HARPS-B,120.3
43297,2456380.644714,10.2655675940321,0.0004415261834692,900.0008,7.29436459061747,-0.0136999558995026 ,HARPS-B,140.8
43297,2456381.63163897,10.2693231405913,0.0004666238828641,900.001,7.29224795809458,-0.018122483532407 ,HARPS-B,134.7
43297,2456637.81160659,10.2749305608523,0.0004364213125888,899.9938,7.2770255286957,-0.0163234912926722 ,HARPS-B,142.5
43297,2456638.85170018,10.2739244342513,0.0003823438721336,900.001,7.27627473767429,-0.0143925499807693 ,HARPS-B,165.1
43297,2456639.82303736,10.2740483379784,0.0004186598582221,900.0004,7.27999825382401,-0.0139529602624666 ,HARPS-B,150.1
43297,2456640.8189356,10.2751098099593,0.0004776021873971,900.0006,7.27802207753293,-0.0158211604533811 ,HARPS-B,130.8
43297,2456641.81887245,10.2732362474675,0.0004894709061911,900.0015,7.28877656297936,-0.016122943929517 ,HARPS-B,127.4
43297,2456643.82209958,10.2643871224244,0.0004585698574301,899.9995,7.28311621336394,-0.00888950538621991 ,HARPS-B,137.0
43297,2456708.68531143,10.2708793016629,0.0004327640646224,900.0022,7.27957467402472,-0.0110047436365939 ,HARPS-B,144.9
43297,2456709.70979563,10.2701109475748,0.0005225608438539,900.0008,7.27736780659621,-0.0137308216382728 ,HARPS-B,120.6
43297,2456710.69517057,10.2684701125814,0.0005208461947989,900.0018,7.27451083867004,-0.0161240428889666 ,HARPS-B,121.1
43297,2456711.69227968,10.271589234013,0.0004873376082628,900.0014,7.27622283247228,-0.0160941212982664 ,HARPS-B,128.8
43297,2457025.75740041,10.3062680657523,0.0004210469716606,900.002,7.36127264567878,0.00208009811670351 ,HARPS-B,150.6
43297,2457026.7669536,10.3063701542131,0.0005080270021087,900.0008,7.35212031291363,-0.00228375792988089 ,HARPS-B,125.0
43297,2457028.8153045,10.3168476100131,0.0004227089448994,900.0013,7.36982897580003,-0.00798295029595586 ,HARPS-B,151.4
