bjd,rv,rverr,exptime,fwhm,bis,contrast,tel
2453945.75718907,45.5488717573388,0.00139822525604335,239.9985,7.2316310050617005,-0.0179706193724911,45.1289638198038,HARPS-B
2453951.74563636,45.5527148412186,0.00223880727343208,240.0005,7.236926288306989,-0.0220410106724174,45.099185420988505,HARPS-B
2455846.57993413,45.5427653448064,0.00111343265227694,900.0051,7.2329485318404805,-0.0197849322528896,45.203704500529,HARPS-B
2455850.5736697004,45.540446015351,0.0006909809284051981,900.0057,7.24290009483693,-0.0207726857691313,45.204633409272496,HARPS-B
2455851.57256177,45.5407875840372,0.000609242069195206,900.0055,7.23365459963266,-0.0240770322300889,45.233602925655,HARPS-B
2455852.56580552,45.542616318714295,0.000923254739436208,900.0056,7.24072462718611,-0.0188621040123351,45.2539877709965,HARPS-B
2456162.64845882,45.5513166910016,0.00169324222770954,900.0003,7.245726895540151,-0.0200705491271265,45.1683499281977,HARPS-B
2456164.71659083,45.54971415177749,0.00107322064608412,900.0002,7.24282843001888,-0.016245249435535,45.2014779808983,HARPS-B
2456165.69677269,45.5499576929988,0.000810571076354493,900.0003,7.23393712347736,-0.0185186249209863,45.22921308843921,HARPS-B
2456484.7957993997,45.5441094888547,0.00120434962657802,900.0001,7.23386443067616,-0.0286334434440931,45.2086455201316,HARPS-B
2456485.7743614,45.5444843953374,0.0009728013471379539,900.0013,7.2465313871459,-0.0214406194885655,45.1920303721054,HARPS-B
2456486.75296832,45.54217460656201,0.0006659795325046349,900.0002,7.24181403507153,-0.02107385192474,45.200479804299896,HARPS-B
2456487.74378498,45.5464291967424,0.000670871245715042,900.0006,7.2366986954476396,-0.0208088942135802,45.2080977434208,HARPS-B
2456488.77983346,45.546006071893,0.000818198919736099,899.9999,7.236519380827839,-0.0220033962132504,45.19998479436279,HARPS-B
2456489.73268276,45.553726157316106,0.000826108475238245,900.0005,7.24075962685174,-0.0249221026632043,45.190813011775106,HARPS-B
2456490.74004658,45.551260515045996,0.000788504379881534,900.0013,7.236646922731481,-0.0239876746111136,45.1902509396037,HARPS-B
2456557.64442369,45.5528205054172,0.0028985952265581103,900.0006,7.2421021692817,-0.0269361637719285,44.9379425406147,HARPS-B
2456558.62548108,45.5555474118613,0.0007589888392907571,900.0013,7.240377509898571,-0.0245221019845516,45.1815204257436,HARPS-B
2456559.63757684,45.554974835751295,0.0009293172145837259,900.0004,7.2435136549089805,-0.0186714142423341,45.187317784834796,HARPS-B
2456560.63142032,45.553902289742496,0.000702272854284788,900.0002,7.236665209420139,-0.0189852201306095,45.185526957377704,HARPS-B
2456582.62870359,45.558626423629704,0.000718386531252053,900.0013,7.24748760934618,-0.0225735664152396,44.9929187149987,HARPS-B
2456763.90482607,45.5528226927814,0.0006466409587338151,900.0007,7.24830625698078,-0.0233579216301933,44.994150859426796,HARPS-B
2456850.79411323,45.560485352985,0.0008836132486213721,900.0015,7.23419118811341,-0.0199913633032907,45.165392835193,HARPS-B
2456851.76415529,45.5544981545664,0.0007415711310824129,900.0008,7.239200201475849,-0.0229815729948726,45.1594397050515,HARPS-B
2456853.83899763,45.5601721839469,0.00128974795665505,900.0011,7.233873436965539,-0.023202781232520002,45.1998317155705,HARPS-B
2456854.86462779,45.55951208353989,0.00115773424772755,900.0011,7.24427645743958,-0.022941788778887,45.152950312285,HARPS-B
2456855.77698835,45.5554011741774,0.000948040646052109,900.0009,7.23988352937062,-0.0220293884460716,45.194866006922396,HARPS-B
2456856.76650319,45.55541141348479,0.000891689800401042,900.0005,7.2440194642421,-0.0256004147491566,45.1642237022534,HARPS-B
2456904.62412626,45.55606219724729,0.000786045762729876,900.0008,7.24219497940601,-0.0221377874020732,45.1814457575488,HARPS-B
2456906.61443566,45.55785451608,0.00160145811716849,900.0015,7.240852148686139,-0.0169789372250904,45.148125294455795,HARPS-B
2456907.62873083,45.5548405889004,0.000979027630135379,900.0018,7.239362586146919,-0.0221073517736841,45.0050777946226,HARPS-B
2456965.51634162,45.5579270444893,0.000601927430926414,900.0014,7.24084019570946,-0.0235240196566195,45.1579484155155,HARPS-B
