time,mnvel,errvel,tel,svalue
2455846.66901008,-31113.1979271574,0.6095333998625999,HARPS-B,nodata
2455846.69756219,-31115.5773038351,0.6424463308696999,HARPS-B,nodata
2455846.72428567,-31114.6865020652,0.7479514691103001,HARPS-B,nodata
2455850.66375891,-31115.0197952128,0.5669647014443999,HARPS-B,nodata
2455851.65830767,-31116.0960648454,0.5639181295042,HARPS-B,nodata
2455852.65125779,-31115.7114408548,0.6225579133504,HARPS-B,nodata
2456164.79985193,-31111.895473343106,0.726290224108,HARPS-B,nodata
2456165.77734129,-31113.0801208583,0.6604612704407999,HARPS-B,nodata
2456485.86976136,-31121.2624776308,0.5881904536764,HARPS-B,nodata
2456486.81930057,-31124.1418780123,0.6197037468472,HARPS-B,nodata
2456487.79748745,-31120.2884701374,0.5383911647015,HARPS-B,nodata
2456488.84548286,-31120.4046957573,0.5894642352449999,HARPS-B,nodata
2456489.80938464,-31113.117100391497,0.6306262649743,HARPS-B,nodata
2456490.81718985,-31113.3922688567,0.6165801873635,HARPS-B,nodata
2456557.71572336,-31117.172863399,1.5028656177001,HARPS-B,nodata
2456558.72258979,-31117.157782329698,0.5284605631582999,HARPS-B,nodata
2456559.74046135,-31116.7117264939,0.6013261758003999,HARPS-B,nodata
2456560.72959313,-31117.1043353391,0.4607686333853,HARPS-B,nodata
2456637.55382467,-31110.974456129898,0.5069007380957999,HARPS-B,nodata
2456638.5849145,-31113.5004585305,0.5381154718162,HARPS-B,nodata
2456639.5689255,-31113.823606533297,0.5755416489307,HARPS-B,nodata
2456640.58381293,-31110.174533465302,0.6711345017827001,HARPS-B,nodata
2456850.84350983,-31116.7651108277,0.8383665956306,HARPS-B,nodata
2456851.87512811,-31116.0680860049,0.4853741657966,HARPS-B,nodata
2456852.82794252,-31116.319165776906,0.8219413813023,HARPS-B,nodata
2456853.92527103,-31111.8737789708,1.0721453590898,HARPS-B,nodata
2456856.84363195,-31116.8345670617,0.7598519194822999,HARPS-B,nodata
2456904.70815561,-31115.1991167517,0.5827562794373,HARPS-B,nodata
2456906.69816244,-31115.6295983306,1.0609351581142998,HARPS-B,nodata
2456907.71069271,-31115.140529670894,0.7391087350671,HARPS-B,nodata
2456960.66445452,-31117.3677211151,0.5406892170351,HARPS-B,nodata
2456961.59431171,-31117.0957365869,0.556519072695,HARPS-B,nodata
2456963.5972883,-31115.1635669599,0.5034149566704,HARPS-B,nodata
2456966.64922315,-31114.9527351558,0.7106577970832,HARPS-B,nodata
2457226.84795026,-31112.590436124567,0.6267360779724117,HARPS-A,nodata
2457227.86071546,-31113.598454163766,0.5139896591377118,HARPS-A,nodata
2457228.83514338,-31116.379757081766,0.6054584962770118,HARPS-A,nodata
2457229.84905256,-31113.415606029666,0.7656933399468117,HARPS-A,nodata
2457230.82920816,-31114.076359478968,0.5082277061631117,HARPS-A,nodata
2457232.81187919,-31116.395096307966,0.9655184059454117,HARPS-A,nodata
2457282.82326961,-31119.061910945868,0.7986211465437117,HARPS-A,nodata
2457283.73027241,-31117.594856593467,0.5198250208026117,HARPS-A,nodata
2457587.85495379,-31114.078837019668,0.7372390195461118,HARPS-A,nodata
2457588.87142679,-31115.33892752806,0.7065237416910118,HARPS-A,nodata
2457664.79709634,-31116.064445905868,0.7343793270016117,HARPS-A,nodata
2457764.53407495,-31116.300026142566,0.5373851490361117,HARPS-A,nodata
2458047.5909395,-31118.861549239366,0.6903851227138117,HARPS-A,nodata
