time,mnvel,errvel,tel,svalue
2455846.88393883,49513.2594390401,1.5263113220993,HARPS-B,nodata
2455846.89748046,49521.185842189705,1.5650118200257,HARPS-B,nodata
2455850.90164801,50312.3479375099,1.1180015345878,HARPS-B,nodata
2455851.88633306,50244.4452564991,0.8343508111945,HARPS-B,nodata
2455852.88637694,50113.90356072341,1.551512822785,HARPS-B,nodata
2455983.57822754,49010.317847620005,0.829628009891,HARPS-B,nodata
2455984.57901955,48651.3729989951,0.7744089582454999,HARPS-B,nodata
2455986.59567301,47812.515487582205,0.97423866692,HARPS-B,nodata
2456298.67224425,49334.5271649627,1.1379908421217,HARPS-B,nodata
2456299.65228298,49011.1878512187,1.3466869118981,HARPS-B,nodata
2456300.62062032,48669.2661108829,0.823249501189,HARPS-B,nodata
2456301.60744159,48281.05511099551,0.9410812073227,HARPS-B,nodata
2456375.53823292,42035.33931888991,0.8262069305812,HARPS-B,nodata
2456376.53622292,41823.5726266625,1.0609628910284,HARPS-B,nodata
2456377.65745408,42147.121285835805,1.1096492337439,HARPS-B,nodata
2456378.55276996,42920.6223578601,0.8897952430824,HARPS-B,nodata
2456379.54523894,44213.493585083,1.0046204151815,HARPS-B,nodata
2456381.53033874,47077.2849224139,0.9323419576385,HARPS-B,nodata
2456559.91446127,45461.5170827825,1.19020579957,HARPS-B,nodata
2456560.89357783,44814.4394221869,1.0289057832987,HARPS-B,nodata
2456960.86874947,49786.51962827351,0.986540556819,HARPS-B,nodata
2456964.83806176,48527.9736830824,1.1609410633399,HARPS-B,nodata
2457025.6339542,49369.1795215001,0.9183712420968,HARPS-B,nodata
2457027.66795522,48677.522460885695,1.1027700670886,HARPS-B,nodata
2457763.72978264,45446.54877362941,0.6635045311350835,HARPS-A,nodata
2457764.63912682,44810.74983739761,0.7500880911901835,HARPS-A,nodata
2457808.58334692,51908.94770193241,1.7906303266433834,HARPS-A,nodata
