HIP,bjd,rv,rverr,exptime,fwhm,bis,tel,snr
30037,2455846.88393883,49.5132594390401,0.0015263113220993,1050.0054,6.91386827881805,-0.0333617961992871,HARPS-B,43.0
30037,2455846.89748046,49.5211858421897,0.0015650118200257,1050.0053,6.91583728014446,-0.0293965438010417,HARPS-B,43.5
30037,2455850.90164801,50.3123479375099,0.0011180015345878,1050.006,6.93467709033321,-0.0298538970436297,HARPS-B,70.3
30037,2455851.88633306,50.2444452564991,0.0008343508111945,1050.0057,6.90129958495997,-0.0326017401863297,HARPS-B,74.8
30037,2455852.88637694,50.1139035607234,0.001551512822785,1050.0061,6.90560940673275,-0.0265335697423623,HARPS-B,42.2
30037,2455983.57822754,49.01031784762,0.000829628009891,1049.9938,6.89437121080495,-0.0334260620616504,HARPS-B,74.4
30037,2455984.57901955,48.6513729989951,0.0007744089582455,1049.9939,6.89421872073872,-0.0360218600764384,HARPS-B,80.6
30037,2455986.59567301,47.8125154875822,0.00097423866692,1050.0053,6.89762493011797,-0.0339558912794544,HARPS-B,63.7
30037,2456298.67224425,49.3345271649627,0.0011379908421217,1050.0009,6.90219598508753,-0.029546453839707,HARPS-B,54.4
30037,2456299.65228298,49.0111878512187,0.0013466869118981,1050.001,6.91765865125088,-0.0399294982358356,HARPS-B,47.0
30037,2456300.62062032,48.6692661108829,0.000823249501189,1050.0011,6.90737119918978,-0.0321032668534897,HARPS-B,74.4
30037,2456301.60744159,48.2810551109955,0.0009410812073227,1050.0008,6.90830671196437,-0.0331187084021423,HARPS-B,65.7
30037,2456375.53823292,42.0353393188899,0.0008262069305812,1050.001,6.93598109955744,-0.0299705322390338,HARPS-B,74.6
30037,2456376.53622292,41.8235726266625,0.0010609628910284,1050.0007,6.94434053300185,-0.02814579871945,HARPS-B,59.0
30037,2456377.65745408,42.1471212858358,0.0011096492337439,1050.0011,6.93798066191393,-0.0324155552718324,HARPS-B,55.5
30037,2456378.55276996,42.9206223578601,0.0008897952430824,1050.0008,6.93511859567773,-0.0295737235871059,HARPS-B,69.1
30037,2456379.54523894,44.213493585083,0.0010046204151815,1050.0008,6.92251149279015,-0.0356529553079099,HARPS-B,61.5
30037,2456381.53033874,47.0772849224139,0.0009323419576385,1050.0008,6.90903796178911,-0.0342848557249766,HARPS-B,65.6
30037,2456559.91446127,45.4615170827825,0.00119020579957,1050.0017,6.9239604313359,-0.0278303227365484,HARPS-B,56.5
30037,2456560.89357783,44.8144394221869,0.0010289057832987,1050.0004,6.92498543886965,-0.036374054526668,HARPS-B,61.0
30037,2456960.86874947,49.7865196282735,0.000986540556819,1050.0016,6.90745006563647,-0.0333452680160846,HARPS-B,63.0
30037,2456964.83806176,48.5279736830824,0.0011609410633399,1050.001,6.91041746696341,-0.0352849093371859,HARPS-B,53.7
30037,2457025.6339542,49.3691795215001,0.0009183712420968,1050.0,6.90488638787942,-0.0297777601880043,HARPS-B,67.0
30037,2457027.66795522,48.6775224608857,0.0011027700670886,1050.0019,6.91315091238359,-0.0338886307464747,HARPS-B,56.6
