time,mnvel,errvel,tel,svalue
2452991.57016529,34751.8377239416,3.2762884070544,HARPS-B,nodata
2452999.54600082,34748.1502762642,3.1405953230996,HARPS-B,nodata
2453762.53191837,34729.1409834581,2.1370645197896,HARPS-B,nodata
2453945.92211998,34734.662086422,1.0230313793565,HARPS-B,nodata
2453946.83888889,34733.7554118949,1.4056748908876,HARPS-B,nodata
2453951.88914023,34735.2280927028,1.1354872227009,HARPS-B,nodata
2454084.61536456,34747.0534492177,3.4108179121214,HARPS-B,nodata
2454432.73218964,34765.6551778052,2.7962532190745,HARPS-B,nodata
2454480.55416158,34766.5243933673,2.1994206257218,HARPS-B,nodata
2454643.90693553,34775.3602473174,1.0773902766066,HARPS-B,nodata
2454671.81819629,34778.5864065919,1.8467552168985,HARPS-B,nodata
2454675.86390006,34777.6914202446,1.8689617818125,HARPS-B,nodata
2454709.85065509,34774.5736283537,1.1463083608275,HARPS-B,nodata
2454719.76478728,34780.6662178095,2.7506762661825004,HARPS-B,nodata
2454732.70138298,34777.1531957972,2.5327994851597,HARPS-B,nodata
2454752.70017164,34779.7208003279,1.7291750357355,HARPS-B,nodata
2454814.57970833,34774.283402383604,2.2920735948581,HARPS-B,nodata
2454873.50010697,34775.9839904719,3.2062901614959003,HARPS-B,nodata
2455016.94016919,34772.9646994442,1.0826314646006,HARPS-B,nodata
2455017.95142228,34776.0549251449,1.790634609421,HARPS-B,nodata
2455018.89455547,34775.7982320439,2.4957671360962,HARPS-B,nodata
2455090.79626864,34779.629888159696,1.5990404499227,HARPS-B,nodata
2455091.79329979,34776.7552655825,2.2639286528819,HARPS-B,nodata
2455109.75163594,34774.318750177896,0.89917351279,HARPS-B,nodata
2455136.60105417,34770.349045525,1.5179632395628,HARPS-B,nodata
2456086.92368979,34723.2485090124,3.2660386183829,HARPS-B,nodata
2456152.82707405,34722.11541107,1.5799285216695,HARPS-B,nodata
2456233.55861978,34726.3495056756,1.3986375426762,HARPS-B,nodata
2456248.58278003,34725.0562852481,1.5685224210657,HARPS-B,nodata
2456253.59723325,34726.6907611055,0.8545330454996,HARPS-B,nodata
2456259.59722849,34726.5946923034,1.3329902477701,HARPS-B,nodata
2456506.9043505,34739.2977383421,1.9038199722086,HARPS-B,nodata
2456555.83424702,34746.2655975848,1.1493371825612,HARPS-B,nodata
2456564.8002839,34741.2194345488,2.6860436675439,HARPS-B,nodata
2456615.64625792,34747.668027112,2.0751130873085,HARPS-B,nodata
2456620.57772093,34749.4177576315,1.1781165882253,HARPS-B,nodata
2456928.71374393,34764.7707339911,2.3237336672269,HARPS-B,nodata
2457734.649085,34775.61209682625,2.6394221219735057,HARPS-A,nodata
2457738.6172846,34777.395445225346,1.6751797332664056,HARPS-A,nodata
2458017.82240312,34744.27662008845,3.265753141647006,HARPS-A,nodata
2458048.63565592,34750.70528478854,1.4290945391864056,HARPS-A,nodata
2458329.93441218,34731.97735415255,1.6128824349681057,HARPS-A,nodata
2458691.82872262,34733.28493598255,1.5438982361332054,HARPS-A,nodata
2458781.68115292,34733.66705047485,1.7122209671235056,HARPS-A,nodata
2458791.70927676,34735.07389016385,1.7537280538433055,HARPS-A,nodata
2458842.57685361,34731.53411815075,1.9265856678657056,HARPS-A,nodata
2458846.58757514,34732.25712190085,1.8043916395054056,HARPS-A,nodata
2458847.573671,34733.46646916555,1.7961333045681056,HARPS-A,nodata
2458847.57923758,34734.14534880874,1.7807579461505056,HARPS-A,nodata
2459170.70799097,34762.391302537144,2.368600505744306,HARPS-A,nodata
2459173.65210573,34765.602020588245,1.7293998560627055,HARPS-A,nodata
2459175.70464372,34765.60620402875,1.9351958218883056,HARPS-A,nodata
2459176.58983337,34765.58513897725,1.8228522941287055,HARPS-A,nodata
2459193.60173226,34762.63628640405,1.7637381991421055,HARPS-A,nodata
2459197.52547304,34764.15587328195,1.6432767034272056,HARPS-A,nodata
2459216.55617105,34763.15956303295,1.9092874263288055,HARPS-A,nodata
2459217.53178152,34763.28574746015,1.7402028520191055,HARPS-A,nodata
2459219.52826425,34767.07421457185,1.8174638207144056,HARPS-A,nodata
2459221.53400556,34762.00377104655,2.2755582872901057,HARPS-A,nodata
2459223.5255705,34765.31185765675,1.9173755292334056,HARPS-A,nodata
2459409.90332106,34776.454052781344,2.5355720265903057,HARPS-A,nodata
2459410.851465,34778.39127280145,2.2814611381888055,HARPS-A,nodata
2459411.93220198,34779.95766899385,1.8731150496785056,HARPS-A,nodata
