time,mnvel,errvel,tel,svalue
2455983.59387611,44882.4037010583,0.6097076770673,HARPS-B,nodata
2455984.59367118,44884.2774379155,0.6504194767158,HARPS-B,nodata
2455985.57522575,44881.9487308375,0.6843437515835,HARPS-B,nodata
2456298.70247753,44876.3841617893,0.8908548289805,HARPS-B,nodata
2456299.70407054,44874.097199951895,0.8952305449974,HARPS-B,nodata
2456300.67018854,44875.0529433482,0.7215832885888,HARPS-B,nodata
2456375.55175576,44877.2303929936,0.7094526252439,HARPS-B,nodata
2456376.54905686,44875.9981583757,0.7176106907613,HARPS-B,nodata
2456377.5444251,44877.1332231117,0.6092689096416001,HARPS-B,nodata
2456378.56513957,44876.3393106174,0.6496889632235,HARPS-B,nodata
2456380.55618833,44876.5556652594,0.6762901726204,HARPS-B,nodata
2456381.5430498,44875.6927568285,0.6109242989765,HARPS-B,nodata
2456637.69737631,44886.65572371989,0.7419443748437,HARPS-B,nodata
2456638.7488597,44883.2750294933,0.5696536503307,HARPS-B,nodata
2456639.73462402,44882.86871460469,0.7183458796458999,HARPS-B,nodata
2456640.68241278,44883.143810225694,0.7637752574003001,HARPS-B,nodata
2456641.71678754,44883.4304342981,0.7849495455158,HARPS-B,nodata
2456643.71399503,44884.8637413589,1.4632276818622,HARPS-B,nodata
2456708.59866921,44887.304734887104,0.7500514052628,HARPS-B,nodata
2456709.61207712,44888.3273301797,0.9362425265216,HARPS-B,nodata
2456710.60545049,44883.1901117885,0.9505106882765,HARPS-B,nodata
2456711.60426312,44886.1992583712,0.6971605719963999,HARPS-B,nodata
2456906.88606676,44883.9992890713,1.0842587583462,HARPS-B,nodata
2456907.89759358,44884.7575753894,0.7523721957305001,HARPS-B,nodata
2456960.80511546,44885.7117809151,0.7170461437179,HARPS-B,nodata
2456961.82505653,44884.4271561956,0.7153493612246,HARPS-B,nodata
2456963.7691013,44886.93326177461,0.660810067922,HARPS-B,nodata
2456964.85239992,44883.5926639304,0.737530699316,HARPS-B,nodata
2456965.76253297,44883.789109803205,0.5434647114869999,HARPS-B,nodata
2456966.78979903,44885.050484169,0.7835324961303001,HARPS-B,nodata
2457025.64882058,44883.0251009806,0.6555931527654001,HARPS-B,nodata
2457026.67848301,44884.6283194106,0.8149748823275,HARPS-B,nodata
2457027.64338798,44882.987781137,0.8986515391065,HARPS-B,nodata
2457028.69580361,44883.8342116158,0.7829466822536001,HARPS-B,nodata
2457763.75839506,44884.041581038364,0.6476664628942124,HARPS-A,nodata
2457764.65485887,44880.59592401746,0.7575263523367124,HARPS-A,nodata
2457807.65742749,44883.09911208596,0.8633463103702124,HARPS-A,nodata
2457808.61117158,44881.778516571765,0.8787564406425123,HARPS-A,nodata
2457809.56933648,44881.53035237566,0.6685525955775125,HARPS-A,nodata
