HIP,bjd,rv,rverr,exptime,fwhm,bis,tel,snr
102040,2456045.92176823,-35.3208506885815,0.0024054994889392,249.9998,7.08777405203377,-0.0193567514637962,HARPS-B,32.7
102040,2456045.92526388,-35.3177560629932,0.0016036974989074,249.9939,7.08070764188073,-0.0219787738951922,HARPS-B,46.6
102040,2456045.92841227,-35.3159458829393,0.0011224001484602,250.0001,7.0718298521641,-0.0161399622135292,HARPS-B,64.5
102040,2456069.90783591,-35.3220101965563,0.0004694907202108,450.0059,7.06657516220165,-0.021284920045062,HARPS-B,150.9
102040,2456069.9136697,-35.3212623830057,0.0004700904390631,450.0059,7.06516055497776,-0.0204770712553213,HARPS-B,150.7
102040,2456070.90815589,-35.3225239476059,0.0004415643413427,450.0061,7.0669503429602,-0.0219142111440078,HARPS-B,160.3
102040,2456070.91383919,-35.3230549984598,0.0004587021938171,449.9943,7.06812975794936,-0.0221615945825064,HARPS-B,154.2
102040,2456071.90871862,-35.3213833840418,0.0006837711906526,450.0056,7.06830434741054,-0.0208161325411993,HARPS-B,104.2
102040,2456071.91429775,-35.3216993661131,0.0006367763044298,450.0001,7.07155037506464,-0.0217813926731978,HARPS-B,111.7
102040,2456075.90758609,-35.3171816243801,0.0005397342052313,450.0001,7.07082556531314,-0.0216522143187277,HARPS-B,131.1
102040,2456075.91375554,-35.3196398734525,0.0005129858706498,449.9947,7.07435204353327,-0.0229809209154226,HARPS-B,137.9
102040,2456076.88547164,-35.3176053298766,0.0008782589142844,450.0059,7.07858285949566,-0.0176265699710783,HARPS-B,82.5
102040,2456076.89056461,-35.3178233552113,0.0007604163871056,450.0001,7.07532031747818,-0.0234933258888717,HARPS-B,94.7
102040,2456077.89592861,-35.3187225805631,0.0009028238797561,450.0001,7.0781129844675,-0.0172242971541934,HARPS-B,80.5
102040,2456077.9011952,-35.3200278916267,0.0005564614127147,450.0003,7.07688602687109,-0.0149145688341719,HARPS-B,127.9
102040,2456162.68619976,-35.315618831585,0.0016395561339744,250.0003,7.0762856332834,-0.0262486950562248,HARPS-B,45.4
102040,2456162.68954461,-35.3159131314569,0.0016596466098703,250.0004,7.09182139826688,-0.0198486718115305,HARPS-B,45.0
102040,2456162.69269271,-35.3171628859186,0.0016436865912783,250.0003,7.0838050471568,-0.0218897187907814,HARPS-B,45.4
102040,2456164.67481106,-35.312065331793,0.0011479921966568,250.0005,7.07338789416671,-0.0208545922267334,HARPS-B,62.7
102040,2456164.67809804,-35.3127297170248,0.0010337955582839,250.0,7.07618536596648,-0.0193458284319945,HARPS-B,69.2
102040,2456164.6812577,-35.3118020844865,0.0010870143764437,250.0001,7.07952255482261,-0.0224674930263191,HARPS-B,66.0
102040,2456165.65480372,-35.3140663432562,0.0007310018146165,250.0003,7.07417629567298,-0.0199278160471437,HARPS-B,97.1
102040,2456165.6580444,-35.3133375574786,0.0007165239520024,250.0003,7.07077002294761,-0.0194098340875826,HARPS-B,99.0
102040,2456165.66128507,-35.3133363918749,0.0006835815788543,250.0005,7.07331153030329,-0.0187067104747527,HARPS-B,103.9
102040,2456484.76527264,-35.3307946536926,0.0027394607226841,250.0003,7.07596593453066,-0.0089977178502564,HARPS-B,29.3
102040,2456484.76838619,-35.3305833473943,0.0024772289186997,250.0004,7.08200631191397,-0.0267453258589612,HARPS-B,31.9
102040,2456484.77170808,-35.3308014045128,0.0032162767655874,250.0002,7.08800967248054,-0.0182126918975882,HARPS-B,25.7
102040,2456485.75808894,-35.3365685918088,0.0008067145486902,250.0013,7.08304206770138,-0.0156747655731166,HARPS-B,88.2
102040,2456485.76104044,-35.3361795077114,0.0009709690467658,250.0004,7.07944241988146,-0.0193055978372527,HARPS-B,74.2
102040,2456485.76459382,-35.3342077635046,0.0010012796437342,250.0004,7.08224797286363,-0.0222862031901769,HARPS-B,71.8
102040,2456486.73738507,-35.3346731672505,0.0007182478974226,250.0003,7.0766811671866,-0.0173676487104188,HARPS-B,98.1
102040,2456486.74049861,-35.33479247816,0.0006745043515078,250.0002,7.07583380564844,-0.019372199439502,HARPS-B,104.1
102040,2456486.74373947,-35.3346893891239,0.0006966460214172,250.0,7.07377975664434,-0.0175009689306194,HARPS-B,101.6
102040,2456487.72702767,-35.3343097433834,0.0006241763173012,249.9999,7.07745834492252,-0.0195460513372083,HARPS-B,112.6
102040,2456487.73022223,-35.332703967951,0.0006008794944353,250.0014,7.07733507120082,-0.0199296690180333,HARPS-B,117.1
102040,2456487.73340522,-35.3339016268579,0.0005905225705674,250.0005,7.07951615628512,-0.01950631335027,HARPS-B,119.0
102040,2456488.74933229,-35.329725627269,0.0009248734427875,250.001,7.07311092832269,-0.0173580008528944,HARPS-B,76.8
102040,2456488.75268889,-35.3306446668027,0.0009538506246584,250.0005,7.07403635829763,-0.0192475759664532,HARPS-B,74.8
102040,2456488.75591816,-35.331056977063,0.0008876473084955,250.0001,7.07329142503414,-0.0160795482553269,HARPS-B,80.1
102040,2456489.74001423,-35.3226117830995,0.0006808601680288,250.0012,7.07378277702576,-0.0214721819546995,HARPS-B,103.4
102040,2456489.74319721,-35.3217358394722,0.0006620708222343,250.0004,7.07190552706335,-0.0172900483989906,HARPS-B,105.7
102040,2456489.74642648,-35.3228595711233,0.0006704152999072,250.001,7.07782262324242,-0.0191206498129972,HARPS-B,105.4
102040,2456490.74724646,-35.3226292364471,0.0007763537791076,250.0008,7.07946100067317,-0.0175561169849843,HARPS-B,91.2
102040,2456490.75056832,-35.3229645212509,0.0007175429632158,250.0009,7.07729595023928,-0.0184431131688214,HARPS-B,98.5
102040,2456490.75389019,-35.3222511892225,0.0006813209890468,250.0007,7.0793984035458,-0.0181550695896178,HARPS-B,103.8
102040,2456557.61374698,-35.3243378146161,0.0013862978319166,250.0013,7.08801874139619,-0.0155672441642096,HARPS-B,53.2
102040,2456557.61691811,-35.321678155619,0.001601925130918,250.0011,7.08320183471607,-0.0215388585534839,HARPS-B,46.6
102040,2456557.6202397,-35.323228532286,0.0016494215994742,250.0018,7.09152936956857,-0.0257771656031238,HARPS-B,45.4
102040,2456558.59535077,-35.3232799504433,0.0006958259282106,250.0009,7.08153020946469,-0.0196205109752725,HARPS-B,101.5
102040,2456558.59864921,-35.3242043574201,0.0007578198638971,250.0007,7.08449289728239,-0.0191796284372288,HARPS-B,93.8
102040,2456558.60185506,-35.323269922639,0.0007211307241253,250.0,7.077636505637,-0.0213305415127039,HARPS-B,98.4
102040,2456559.60655846,-35.3214899368904,0.000918500815525,249.9997,7.07800140858031,-0.0245456603390366,HARPS-B,78.0
102040,2456559.60988004,-35.3213741618987,0.0008682243551828,250.0013,7.08251639814237,-0.0183203428125509,HARPS-B,82.4
102040,2456559.61310903,-35.3225063285175,0.000876833858041,249.9999,7.07864393247464,-0.0168529613452435,HARPS-B,81.7
102040,2456560.60122667,-35.3254158178302,0.0006582522720405,250.0008,7.07569112604541,-0.020869784016206,HARPS-B,107.7
102040,2456560.60446723,-35.3237943813409,0.0006990461226351,250.0005,7.07794247662435,-0.0231347912148081,HARPS-B,101.4
102040,2456560.60782353,-35.3247980328007,0.0006538746182144,249.9996,7.07789842318578,-0.019476397103773,HARPS-B,108.5
102040,2456851.74721837,-35.3226371091757,0.0010307059985593,250.001,7.06915254426648,-0.0205742965513949,HARPS-B,69.4
102040,2456851.75036664,-35.3222203454613,0.0007236652829125,250.0009,7.07066161766993,-0.0172774554109409,HARPS-B,97.3
102040,2456851.75359592,-35.3201070162656,0.0007367827750753,250.0009,7.07523587498504,-0.0226231856054966,HARPS-B,95.9
102040,2456853.74928158,-35.317216311441,0.0013253156255675,250.0008,7.0740164446215,-0.014002557917145,HARPS-B,54.8
102040,2456853.75259188,-35.3192123759267,0.0013496018767853,250.0011,7.07218524505526,-0.0244126966577483,HARPS-B,53.9
102040,2456853.75591376,-35.3207901575403,0.0013302469035001,250.0005,7.07323149457725,-0.0176125318081404,HARPS-B,54.6
102040,2456855.74563387,-35.3216873237217,0.000883645211267,250.0011,7.07045594905427,-0.0209097257191857,HARPS-B,80.4
102040,2456855.74883999,-35.3201874296437,0.0011064530875313,250.0011,7.0640764808343,-0.0199622498739984,HARPS-B,64.8
102040,2456855.75213871,-35.3207087342227,0.0010985134065309,250.0007,7.07314773047192,-0.0178399231224731,HARPS-B,65.5
102040,2456856.73558459,-35.3256997948196,0.0007500044143431,250.0007,7.07015516486514,-0.0175517289935954,HARPS-B,93.0
102040,2456856.73888331,-35.3259736762036,0.000735696418985,250.0008,7.07550029270863,-0.0226959717611379,HARPS-B,95.0
102040,2456856.7421473,-35.3252039907387,0.0007352310723216,250.0009,7.06877832938992,-0.0249652054554304,HARPS-B,95.3
102040,2456962.49826782,-35.3274896707535,0.0007190991418396,250.0019,7.07178949393991,-0.0210488172014465,HARPS-B,98.8
102040,2456962.50126527,-35.3274228630947,0.0007582274668212,250.0015,7.07598510577787,-0.0215483684698512,HARPS-B,93.3
102040,2456966.49695496,-35.3249062573974,0.0006619878463885,250.0016,7.07582591551276,-0.0184205265144897,HARPS-B,108.2
102040,2456966.50018387,-35.3254937223711,0.0006896539104453,250.001,7.07726900805313,-0.0219019468354347,HARPS-B,104.0
102040,2456966.50350536,-35.3257562738735,0.000691499251705,249.9999,7.07377500451061,-0.0210573968736441,HARPS-B,103.7
