time,mnvel,errvel,tel,svalue
2455846.53732307,-43719.8164490195,1.36386887168159,HARPS-B,nodata
2455846.55182402,-43723.6099447206,1.40460172959363,HARPS-B,nodata
2455847.56650823,-43724.4694034944,1.81347102467337,HARPS-B,nodata
2455850.546004,-43720.78326792569,0.9305932983511312,HARPS-B,nodata
2455851.54534067,-43723.105794207695,0.74745648107761,HARPS-B,nodata
2455852.53622871,-43719.0008918135,0.9635222901039991,HARPS-B,nodata
2456045.91192839,-43724.7465496847,1.83267288205098,HARPS-B,nodata
2456162.61991031,-43722.28522759271,3.20008381805882,HARPS-B,nodata
2456164.69182373,-43719.123109522494,1.57874094844063,HARPS-B,nodata
2456165.67169846,-43721.41386803021,1.07589124000013,HARPS-B,nodata
2456484.69278854,-43726.0295893258,1.77822025418523,HARPS-B,nodata
2456484.78371699,-43729.5271610005,1.92640874449661,HARPS-B,nodata
2456485.74911339,-43728.942869443104,1.06409372577432,HARPS-B,nodata
2456485.79975129,-43729.1266262796,1.02537695636,HARPS-B,nodata
2456486.71652225,-43725.7212442484,0.8992740815998508,HARPS-B,nodata
2456487.68159161,-43726.748672136,0.919290144282426,HARPS-B,nodata
2456488.74077032,-43725.5079231524,0.937549710590976,HARPS-B,nodata
2456489.72024657,-43716.9935559465,1.04727747263625,HARPS-B,nodata
2456489.85086258,-43717.7726261072,0.959788115655651,HARPS-B,nodata
2456490.72741856,-43718.9400959416,0.971652820293782,HARPS-B,nodata
2456557.62840933,-43722.46703687991,3.5460496728586897,HARPS-B,nodata
2456557.68360171,-43719.5243970404,3.07836974669214,HARPS-B,nodata
2456558.61182613,-43722.8385911804,1.0039610117162698,HARPS-B,nodata
2456558.69449309,-43720.7495092384,1.0762679659061698,HARPS-B,nodata
2456559.62305222,-43722.2286705664,1.15560794417554,HARPS-B,nodata
2456559.69592823,-43720.8626355544,1.29596661149722,HARPS-B,nodata
2456560.61793608,-43724.1650488399,0.939174450846992,HARPS-B,nodata
2456560.69967704,-43722.519564195005,0.9591036208416528,HARPS-B,nodata
2456578.52685611,-43723.8636252403,0.730863407952571,HARPS-B,nodata
2456580.5313754,-43723.11050392771,1.15306002975739,HARPS-B,nodata
2456581.52778428,-43723.1402052614,0.735991511493071,HARPS-B,nodata
2456582.49956555,-43722.73598231449,0.790342719635658,HARPS-B,nodata
2456586.49433903,-43722.0976922257,0.8962276974366711,HARPS-B,nodata
2456590.49915392,-43722.5916228151,0.921631119887562,HARPS-B,nodata
2456592.49877138,-43726.98583377751,1.2036572437965498,HARPS-B,nodata
2456594.50125863,-43722.98061910929,0.8777542625956821,HARPS-B,nodata
2456599.48636803,-43723.78769138111,1.00213843861966,HARPS-B,nodata
2456603.53349383,-43726.714714674,0.8775159698470709,HARPS-B,nodata
2456605.53679403,-43724.8562198505,1.03938122794864,HARPS-B,nodata
2456608.5485634,-43728.1191640709,1.13262296760001,HARPS-B,nodata
2456617.54675967,-43723.5707142562,0.9394370655063948,HARPS-B,nodata
