time,mnvel,errvel,tel,svalue
2454965.54660178,-70622.8348248229,1.2014690640656,HARPS-B,nodata
2454966.54099722,-70625.6171194256,1.1393767259605,HARPS-B,nodata
2454967.53741652,-70624.78919570919,0.8062762665287,HARPS-B,nodata
2454968.52842908,-70622.48889729951,0.974644959944,HARPS-B,nodata
2454970.52400263,-70625.2622802498,1.3834207684048,HARPS-B,nodata
2454971.52913071,-70630.76710335341,3.6193384919755,HARPS-B,nodata
2454972.52621316,-70622.568592714,0.9708722919359,HARPS-B,nodata
2454973.52220602,-70622.2132478115,0.8704524036833,HARPS-B,nodata
2456043.82282285,-70620.7218829908,1.3293963884559,HARPS-B,nodata
2456046.81806725,-70618.916949185,1.0559720209077,HARPS-B,nodata
2456047.82026378,-70619.869590401,0.8483885941916001,HARPS-B,nodata
2456048.82082674,-70619.0677335299,0.7656791107547,HARPS-B,nodata
2456164.52524059,-70621.8718830762,1.1958437037981,HARPS-B,nodata
2456375.8993182,-70631.47352474181,0.6998789036040001,HARPS-B,nodata
2456376.91488546,-70629.0249794811,0.7301079739218,HARPS-B,nodata
2456377.85520273,-70629.8156559841,0.8312555178712,HARPS-B,nodata
2456378.828311,-70633.4489158532,0.8265072643476999,HARPS-B,nodata
2456379.86307809,-70628.3751469454,0.8252324102492,HARPS-B,nodata
2456380.86423041,-70631.08970171091,0.7443454826675,HARPS-B,nodata
2456381.86414312,-70629.72044177521,0.6483707640569,HARPS-B,nodata
2456484.63555561,-70629.227713966,0.994291319057,HARPS-B,nodata
2456485.62020435,-70628.1753919529,0.9628252125596,HARPS-B,nodata
2456486.6144463,-70628.65505334019,0.7198669798096999,HARPS-B,nodata
2456488.65355992,-70628.10780972571,1.0234338191346,HARPS-B,nodata
2456489.60754752,-70620.4598513301,0.9236623811339,HARPS-B,nodata
2456557.49309418,-70627.41940175969,2.5238306533722,HARPS-B,nodata
2456558.47084947,-70622.56735648781,0.8081676347176,HARPS-B,nodata
2456559.48092936,-70623.3316973594,0.910887346682,HARPS-B,nodata
2456560.4790088,-70621.7882216072,1.1988656439847,HARPS-B,nodata
2456708.90362947,-70622.8856299038,0.8955450634912,HARPS-B,nodata
2456709.90416761,-70620.9572728087,0.8472902749594,HARPS-B,nodata
2456710.91190541,-70622.04043791679,0.8683237971202,HARPS-B,nodata
2456711.89702511,-70623.32833157381,0.9580426212393,HARPS-B,nodata
2456850.63502643,-70622.718519749,1.1455444840787998,HARPS-B,nodata
2456851.65168596,-70623.3700913614,1.171478143743,HARPS-B,nodata
2456852.62870631,-70622.86052752999,0.8725938562128001,HARPS-B,nodata
2456855.6270829,-70620.63140943159,1.0714049737003,HARPS-B,nodata
2456856.61794107,-70621.0942817084,0.8845369606460001,HARPS-B,nodata
2456905.48865243,-70616.70462330809,1.7671624541298,HARPS-B,nodata
2456907.48579311,-70620.05510704781,0.9805056763416,HARPS-B,nodata
2457226.60892563,-70622.16228154163,0.5213069719808407,HARPS-A,nodata
2457227.58621537,-70622.59690916614,0.4951950732441408,HARPS-A,nodata
2457228.60694976,-70623.83868741203,0.5130780263846408,HARPS-A,nodata
2457232.56089843,-70631.72671596374,3.693906728452141,HARPS-A,nodata
2457587.61844298,-70621.76430781453,0.6582622752580408,HARPS-A,nodata
2457809.84256015,-70624.35855764123,0.5675141851959408,HARPS-A,nodata
