HIP,bjd,rv,rverr,exptime,fwhm,bis,tel,snr
77883,2454965.54660178,-70.6228348248229,0.0012014690640656,900.0,6.99299508266107,-0.031163622094482,HARPS-B,53.4
77883,2454966.54099722,-70.6256171194256,0.0011393767259605,900.0,6.99883401719053,-0.0330873060881487,HARPS-B,55.8
77883,2454967.53741652,-70.6247891957092,0.0008062762665287,900.0,6.99777592736433,-0.0337819872303555,HARPS-B,76.9
77883,2454968.52842908,-70.6224888972995,0.000974644959944,900.0,6.99725608251938,-0.0304566634783328,HARPS-B,64.4
77883,2454970.52400263,-70.6252622802498,0.0013834207684048,900.0,6.99799383314836,-0.0318345787144665,HARPS-B,46.9
77883,2454971.52913071,-70.6307671033534,0.0036193384919755,480.0,7.00837917088378,-0.0240247788815253,HARPS-B,20.4
77883,2454972.52621316,-70.622568592714,0.0009708722919359,900.0,6.99301243553871,-0.0276019639016738,HARPS-B,64.4
77883,2454973.52220602,-70.6222132478115,0.0008704524036833,900.0,6.99463546497082,-0.0303864094062902,HARPS-B,71.5
77883,2456043.82282285,-70.6207218829908,0.0013293963884559,899.9939,7.00514561234908,-0.0281071747768493,HARPS-B,48.3
77883,2456046.81806725,-70.618916949185,0.0010559720209077,899.9939,7.0015272865186,-0.0335907254741272,HARPS-B,59.6
77883,2456047.82026378,-70.619869590401,0.0008483885941916,900.0,7.00087778675731,-0.0359515105003823,HARPS-B,74.3
77883,2456048.82082674,-70.6190677335299,0.0007656791107547,900.0054,7.00310804809278,-0.0350133078368771,HARPS-B,81.8
77883,2456164.52524059,-70.6218718830762,0.0011958437037981,900.0001,7.01216976642423,-0.0293277856833356,HARPS-B,52.7
77883,2456375.8993182,-70.6314735247418,0.000699878903604,900.0008,7.0073457472333,-0.034927704009263,HARPS-B,90.2
77883,2456376.91488546,-70.6290249794811,0.0007301079739218,900.0009,7.00737949905478,-0.032235006665374,HARPS-B,86.9
77883,2456377.85520273,-70.6298156559841,0.0008312555178712,900.0007,7.00715190001113,-0.036653826314577,HARPS-B,75.6
77883,2456378.828311,-70.6334489158532,0.0008265072643477,900.0008,6.99903605597091,-0.0300292821215891,HARPS-B,75.9
77883,2456379.86307809,-70.6283751469454,0.0008252324102492,900.0011,7.00752592288974,-0.0307930006081989,HARPS-B,76.3
77883,2456380.86423041,-70.6310897017109,0.0007443454826675,900.0007,7.00851626188515,-0.0313995120743016,HARPS-B,85.0
77883,2456381.86414312,-70.6297204417752,0.0006483707640569,900.0008,7.00391202430685,-0.0297155282199242,HARPS-B,97.0
77883,2456484.63555561,-70.629227713966,0.000994291319057,900.0011,7.01049841700643,-0.0339865394714991,HARPS-B,63.3
77883,2456485.62020435,-70.6281753919529,0.0009628252125596,900.001,7.01317853674213,-0.034253153975996,HARPS-B,65.4
77883,2456486.6144463,-70.6286550533402,0.0007198669798097,900.0005,7.00673842406619,-0.0349213947956457,HARPS-B,86.7
77883,2456488.65355992,-70.6281078097257,0.0010234338191346,900.0003,7.01431853745188,-0.0307983070012199,HARPS-B,61.8
77883,2456489.60754752,-70.6204598513301,0.0009236623811339,900.0007,7.00801952500855,-0.0321471523239865,HARPS-B,67.8
77883,2456557.49309418,-70.6274194017597,0.0025238306533722,899.9952,7.020760743172,-0.0350429761148661,HARPS-B,27.4
77883,2456558.47084947,-70.6225673564878,0.0008081676347176,900.0004,7.01073498433357,-0.0333629203487646,HARPS-B,76.3
77883,2456559.48092936,-70.6233316973594,0.000910887346682,900.0006,7.00519253050734,-0.0320833096011626,HARPS-B,67.0
77883,2456560.4790088,-70.6217882216072,0.0011988656439847,900.0005,7.01332582174201,-0.0261523404460888,HARPS-B,52.6
77883,2456708.90362947,-70.6228856299038,0.0008955450634912,900.0019,7.00844383404301,-0.0319488070700515,HARPS-B,70.2
77883,2456709.90416761,-70.6209572728087,0.0008472902749594,900.0016,7.00386501359742,-0.0324123738123774,HARPS-B,74.3
77883,2456710.91190541,-70.6220404379168,0.0008683237971202,900.0016,7.00567616254457,-0.0310331645465141,HARPS-B,73.1
77883,2456711.89702511,-70.6233283315738,0.0009580426212393,900.002,7.01356246955038,-0.0333552007256657,HARPS-B,65.9
77883,2456850.63502643,-70.622718519749,0.0011455444840788,900.0005,7.00647232996102,-0.0321306071653282,HARPS-B,54.7
77883,2456851.65168596,-70.6233700913614,0.001171478143743,900.0004,7.01228379590287,-0.0282236406184211,HARPS-B,53.7
77883,2456852.62870631,-70.62286052753,0.0008725938562128,900.0008,7.01224779343489,-0.0346542646208547,HARPS-B,71.6
77883,2456855.6270829,-70.6206314094316,0.0010714049737003,900.0008,7.01199410138887,-0.0303911344682177,HARPS-B,59.1
77883,2456856.61794107,-70.6210942817084,0.000884536960646,900.0002,7.00969189275387,-0.0319542019067001,HARPS-B,70.8
77883,2456905.48865243,-70.6167046233081,0.0017671624541298,900.0012,7.03245887332057,-0.0276631314414573,HARPS-B,37.2
77883,2456907.48579311,-70.6200551070478,0.0009805056763416,900.0012,7.01827599145695,-0.0284190315837805,HARPS-B,63.5
