time,mnvel,errvel,tel,svalue
2455983.80865264,24916.4293888819,0.4992880055852,HARPS-B,nodata
2455983.81345617,24915.6275957343,0.4795714896803,HARPS-B,nodata
2455984.79351437,24916.8516886736,0.5952071060856,HARPS-B,nodata
2455984.79845678,24916.8831545798,0.5591896986507,HARPS-B,nodata
2455985.7843936,24914.494794374,0.4905326522686,HARPS-B,nodata
2455985.78938231,24914.4638823327,0.4903471770651,HARPS-B,nodata
2455986.79706666,24917.952318507498,0.5798741758782,HARPS-B,nodata
2455986.80193961,24915.3997811281,0.5450326370036,HARPS-B,nodata
2456047.65642787,24932.3198080794,0.6855960785496,HARPS-B,nodata
2456047.66184431,24932.6357313327,0.6534028967746,HARPS-B,nodata
2456048.64763611,24931.204920441,0.6213884561618,HARPS-B,nodata
2456048.65282107,24932.0725306312,0.6667829518253999,HARPS-B,nodata
2456298.88601104,24962.5464710859,0.5581896926096,HARPS-B,nodata
2456298.89106941,24987.2656066915,0.5544954861057,HARPS-B,nodata
2456300.84223441,24954.8038347032,0.6478680996711,HARPS-B,nodata
2456300.8470497,24954.831808353203,0.5723196296991999,HARPS-B,nodata
2456301.8205948,24955.370606965,0.7349370355884001,HARPS-B,nodata
2456301.82564159,24957.4758204949,0.6731251740373999,HARPS-B,nodata
2456375.74464441,24965.3539614539,0.5289546529313,HARPS-B,nodata
2456375.74969081,24968.170234412,0.5453204687193,HARPS-B,nodata
2456376.73381741,24970.466035702502,0.594326344855,HARPS-B,nodata
2456376.7387249,24970.3949262638,0.598942186051,HARPS-B,nodata
2456376.74485927,24970.4955713683,0.6041966151975,HARPS-B,nodata
2456376.74994037,24970.9170343236,0.6144145770772,HARPS-B,nodata
2456376.75620205,24969.102759268502,0.5806269358201,HARPS-B,nodata
2456376.76135261,24970.0167806266,0.5613630732224,HARPS-B,nodata
2456377.71294233,24971.1591868453,0.5075543205962999,HARPS-B,nodata
2456377.71789612,24969.000519031,0.4909006307897,HARPS-B,nodata
2456378.70052644,24970.936629998894,0.518731528767,HARPS-B,nodata
2456378.7055728,24968.8341975636,0.5146916098727,HARPS-B,nodata
2456379.724614,24969.029578392,0.5330972389014,HARPS-B,nodata
2456379.72956777,24969.290533793297,0.5032766901983,HARPS-B,nodata
2456380.73029686,24971.434903515,0.4642557325252,HARPS-B,nodata
2456380.73529691,24971.463313747103,0.457128492219,HARPS-B,nodata
2456381.72839694,24970.2116934337,0.4717238198351,HARPS-B,nodata
2456381.73329281,24971.6612887032,0.4466312558278,HARPS-B,nodata
2456484.50789627,24989.2331126253,0.5438303396266,HARPS-B,nodata
2456484.51283793,24987.4242890706,0.6132294597175001,HARPS-B,nodata
2456485.51050898,24987.2943784232,0.530414431591,HARPS-B,nodata
2456485.51550851,24988.027613099,0.6109823912386001,HARPS-B,nodata
2456486.49676925,24992.175267692703,0.7324352633739,HARPS-B,nodata
2456486.50292608,24986.5032127524,0.4333954714958999,HARPS-B,nodata
2456487.49668583,24989.0907402384,0.4394831777786,HARPS-B,nodata
2456487.50168535,24988.4688442334,0.4559969310211,HARPS-B,nodata
2456490.49236333,24996.0596938331,0.5349695201268,HARPS-B,nodata
2456490.49754803,24997.4908559545,0.572340429384,HARPS-B,nodata
2456708.76675915,25029.5597387249,0.5994091146979,HARPS-B,nodata
2456708.77165531,25029.1134603133,0.5445257427603,HARPS-B,nodata
2456709.7880773,25028.9752163891,0.6242707353406,HARPS-B,nodata
2456709.79307763,25027.7503364774,0.6226139766939,HARPS-B,nodata
2456710.78593195,25027.771024684705,0.6740719148001,HARPS-B,nodata
2456710.79079338,25026.9520695601,0.6998776745502999,HARPS-B,nodata
2456711.75887633,25027.9591216728,0.5943513501767,HARPS-B,nodata
2456711.76401554,25029.3385773634,0.5854869227181,HARPS-B,nodata
2456851.51859572,25051.8362955474,0.5589669374703999,HARPS-B,nodata
2456851.52350266,25051.2093334244,0.6720833359454,HARPS-B,nodata
2456852.48248563,25052.471582142,0.667284715957,HARPS-B,nodata
2456852.48770504,25051.8973350747,0.7172285353418,HARPS-B,nodata
2456854.48691389,25053.0463489864,0.7896134964398,HARPS-B,nodata
2456854.49168196,25052.467968494,0.7511267736875,HARPS-B,nodata
2456855.47459851,25051.316022221,0.4728372493083,HARPS-B,nodata
2456855.47955175,25049.3663669111,0.4903005266631,HARPS-B,nodata
2456856.47909896,25052.7660374631,0.6023122910243,HARPS-B,nodata
2456856.48395961,25053.6200930631,0.5680015272008,HARPS-B,nodata
2457025.84691936,25078.8312626106,0.492429236796,HARPS-B,nodata
2457025.85187355,25078.1764240114,0.4774625141004,HARPS-B,nodata
2457230.49976246,24923.0444747938,0.4983137517996646,HARPS-A,nodata
2457230.50470414,24923.0021726776,0.4998215515282646,HARPS-A,nodata
2457764.87176704,25000.4796961141,0.3864750568251646,HARPS-A,nodata
2457764.87674439,25001.8589067416,0.38368896954746456,HARPS-A,nodata
2457807.82847117,25012.337597086094,0.5021012195687644,HARPS-A,nodata
2457807.83313582,25012.1328187172,1.2322779714760648,HARPS-A,nodata
2457808.79619372,25008.855962553,0.5537944358499646,HARPS-A,nodata
2457808.80113615,25008.3200700426,0.5271169347589646,HARPS-A,nodata
