time,mnvel,errvel,tel,svalue
2454963.51983497,21320.8593098555,0.4679310898544,HARPS-B,nodata
2455983.83683758,21321.020043699,0.9541136407795,HARPS-B,nodata
2455984.82098509,21320.8848745887,1.2269332946437,HARPS-B,nodata
2455985.81206497,21320.1493622979,1.1526491737533,HARPS-B,nodata
2455986.82370084,21321.0249555889,1.1270603881507,HARPS-B,nodata
2456042.60187493,21327.5269902161,1.2833289695343002,HARPS-B,nodata
2456047.64461247,21319.0616924262,1.1761521063631,HARPS-B,nodata
2456048.7555654,21324.0974363129,0.9808469336353,HARPS-B,nodata
2456300.76996717,21305.542363797103,1.4290123614335,HARPS-B,nodata
2456301.80905728,21309.4422784799,1.1779527503043998,HARPS-B,nodata
2456375.77359772,21310.455704983902,0.9125726741812,HARPS-B,nodata
2456376.7855602,21308.2035719716,0.9987947448241,HARPS-B,nodata
2456377.74004212,21308.8777436472,1.08611240575,HARPS-B,nodata
2456378.72797302,21304.7753264278,0.9689993885951,HARPS-B,nodata
2456379.75634371,21311.9538889118,0.8907549762574,HARPS-B,nodata
2456380.75902909,21310.1898842333,0.8459154240239,HARPS-B,nodata
2456381.75684011,21308.6541823276,0.8250759967682,HARPS-B,nodata
2456484.53830166,21310.6216240115,1.0578029830616,HARPS-B,nodata
2456485.54094221,21312.5693075432,1.1108295096232,HARPS-B,nodata
2456486.52949815,21311.0511114332,0.7544288545339001,HARPS-B,nodata
2456487.54923159,21311.4844940319,0.812121011949,HARPS-B,nodata
2456488.51886524,21309.7208062552,0.8457301649018,HARPS-B,nodata
2456490.55881732,21318.3152202048,0.932070826993,HARPS-B,nodata
2456708.79338872,21318.741122352498,1.0292077230488998,HARPS-B,nodata
2456709.81475506,21319.122624534,1.3774257135879,HARPS-B,nodata
2456710.812739,21315.1476425604,1.2659920947665,HARPS-B,nodata
2456711.78559275,21317.6361923276,1.2646962515074,HARPS-B,nodata
2456851.56384621,21318.7652136701,1.4866045734733,HARPS-B,nodata
2456852.54103734,21317.6313595144,1.1759796642004,HARPS-B,nodata
2456855.54090196,21321.250401089,1.3444519864958,HARPS-B,nodata
2456856.53494272,21322.1373139174,1.0429209509539998,HARPS-B,nodata
2457026.84457955,21316.4111663347,1.3586439720672,HARPS-B,nodata
2457226.52993514,21314.704213043795,1.0933966415748855,HARPS-A,nodata
2457229.53762165,21317.721117287194,1.0641775131366855,HARPS-A,nodata
2457230.54243688,21315.664007560896,1.0288346532806856,HARPS-A,nodata
2457764.81136879,21312.759271379495,0.8202693787111855,HARPS-A,nodata
2457807.85594924,21317.139662375896,1.1029925643869856,HARPS-A,nodata
2457808.82318799,21315.017074772895,1.3726235259375854,HARPS-A,nodata
2457809.7465452,21314.909543167894,1.0346366042254855,HARPS-A,nodata
