time,mnvel,errvel,tel,svalue
2455846.78809927,-5239.43485914563,0.581823168785,HARPS-B,nodata
2455850.78260238,-5239.0315579564,0.5090662279793999,HARPS-B,nodata
2455851.77219622,-5240.60019237142,0.4843306453309,HARPS-B,nodata
2455852.76549218,-5241.5909723049,0.6702851792352,HARPS-B,nodata
2456299.5777051,-5247.61948384694,0.5417365850688,HARPS-B,nodata
2456300.55350344,-5246.68013951331,0.4180992411192,HARPS-B,nodata
2456486.89859206,-5249.05961019598,0.453202106611,HARPS-B,nodata
2456487.90840867,-5249.51962974667,0.4301721572855,HARPS-B,nodata
2456489.92764898,-5238.52174776244,0.5183836427409,HARPS-B,nodata
2456490.90830833,-5239.39111934185,0.4740809119870999,HARPS-B,nodata
2456557.89656834,-5235.011403991521,1.1311091644764002,HARPS-B,nodata
2456558.82202851,-5237.651634163911,0.373455688904,HARPS-B,nodata
2456560.82990806,-5236.23100736525,0.3937117253008,HARPS-B,nodata
2456637.62270896,-5238.78558871967,0.4329488443137,HARPS-B,nodata
2456638.65302575,-5237.71010628805,0.455673458915,HARPS-B,nodata
2456639.61052285,-5238.966644977811,0.4580205025369,HARPS-B,nodata
2456640.62302631,-5237.69052197277,0.4868770893599,HARPS-B,nodata
2456641.63385059,-5237.74174544303,0.4583200937668,HARPS-B,nodata
2456643.63933994,-5236.441159086579,0.6391868940429,HARPS-B,nodata
2456708.51263578,-5235.141723889171,0.6730913769811,HARPS-B,nodata
2456709.51912587,-5237.3289177264005,0.5233931366246,HARPS-B,nodata
2456710.5116018,-5239.61839716354,0.5482000900201,HARPS-B,nodata
2456711.51091835,-5236.87549252047,0.551916999688,HARPS-B,nodata
2456851.94830787,-5238.39176495214,0.515034180763,HARPS-B,nodata
2456852.9042536,-5237.50999133377,0.7242805341839,HARPS-B,nodata
2456855.90992903,-5240.707325111979,0.6596626642436,HARPS-B,nodata
2456856.91273178,-5239.59051497423,0.6092059064897,HARPS-B,nodata
2456904.80694608,-5239.03453294057,0.5961368374514,HARPS-B,nodata
2456904.87522635,-5236.75486333971,0.5093856504363,HARPS-B,nodata
2456906.78398159,-5237.51415417661,0.711322443071,HARPS-B,nodata
2456906.87795792,-5239.205288654431,0.5945109032231,HARPS-B,nodata
2456907.79608727,-5239.63825169183,0.5473001456205,HARPS-B,nodata
2456907.88898703,-5238.7563672425,0.4362157179763,HARPS-B,nodata
2456960.71634182,-5237.67663724937,0.3736151893557,HARPS-B,nodata
2456961.70912983,-5236.30062903173,0.4235229390093999,HARPS-B,nodata
2456961.77042528,-5238.51512190553,0.5027041738183999,HARPS-B,nodata
2456963.68481686,-5238.28077416938,0.3868263277243,HARPS-B,nodata
2456963.74193394,-5236.88102063982,0.4233788679739,HARPS-B,nodata
2456964.76096648,-5239.5702247011895,0.4288975219422,HARPS-B,nodata
2456965.67572862,-5241.294774560951,0.4211976433043999,HARPS-B,nodata
2456965.7343964,-5238.74162407229,0.3623537703697,HARPS-B,nodata
2456966.7127205,-5238.92802803832,0.4952330438865999,HARPS-B,nodata
2457025.54886247,-5237.64297362773,0.5262472618446999,HARPS-B,nodata
2457026.56932304,-5237.45648522648,0.4379475428341,HARPS-B,nodata
2457027.57344203,-5238.51352755424,0.4613199597627,HARPS-B,nodata
2457226.899707,-5239.2272950736315,0.4892934104210634,HARPS-A,nodata
2457228.88248701,-5239.004504759021,0.4387557093288634,HARPS-A,nodata
2457229.90462058,-5238.926664058691,0.4251066226709634,HARPS-A,nodata
2457232.87287486,-5238.7603672084115,0.8888774330298634,HARPS-A,nodata
2457282.85064744,-5236.829698349352,0.5506532747150633,HARPS-A,nodata
2457283.81814238,-5237.240664428712,0.4244030227647634,HARPS-A,nodata
2457588.93275495,-5239.103915016062,0.5193368282668633,HARPS-A,nodata
2457763.61845261,-5238.772842735112,0.4760778811384634,HARPS-A,nodata
2458048.69287331,-5242.438065396311,0.4323653851009634,HARPS-A,nodata
2458084.71928565,-5241.5956564610215,0.5447713561982634,HARPS-A,nodata
