time,mnvel,errvel,tel,svalue
2454964.52439314,-38155.326398494406,0.4721991507042,HARPS-B,nodata
2455984.71407051,-38155.9584059569,0.8508413454297,HARPS-B,nodata
2455985.70477556,-38154.8264181712,0.7169333321803,HARPS-B,nodata
2455986.71654305,-38154.2377725129,0.8671874498476,HARPS-B,nodata
2456048.4953734,-38152.9954076505,1.0751580476775,HARPS-B,nodata
2456298.81913913,-38168.4702842525,0.9768997663227,HARPS-B,nodata
2456299.76497384,-38168.1135084256,1.1108283146725,HARPS-B,nodata
2456301.738136,-38162.8194841971,1.0241702934637,HARPS-B,nodata
2456375.66329953,-38164.1059654366,0.8068636677433,HARPS-B,nodata
2456378.63956316,-38166.057480982505,1.0576381924912,HARPS-B,nodata
2456379.61233705,-38165.4548936943,1.0477491150519,HARPS-B,nodata
2456380.60721471,-38162.8945579675,0.8247695840408,HARPS-B,nodata
2456381.62023805,-38164.3276700429,0.9064497822698,HARPS-B,nodata
2456637.83593568,-38158.093451779205,0.8674463914815,HARPS-B,nodata
2456638.8637646,-38159.459442424,0.8026243908927,HARPS-B,nodata
2456639.83468966,-38160.1208567147,0.964101438379,HARPS-B,nodata
2456640.83021068,-38161.65078549431,0.8932897465158001,HARPS-B,nodata
2456641.8303954,-38159.8660180085,0.9799002282523,HARPS-B,nodata
2456643.83389849,-38156.0629114974,0.9334046252031,HARPS-B,nodata
2456708.69699971,-38158.1040276128,0.8925296439065,HARPS-B,nodata
2456709.72160353,-38156.70793732761,1.0092135232700998,HARPS-B,nodata
2456710.70639187,-38157.4559163524,0.9776678902248,HARPS-B,nodata
2456711.70375925,-38157.2031929868,0.9208868620853,HARPS-B,nodata
2457025.76921438,-38156.1321310076,0.7300136744037,HARPS-B,nodata
2457026.77842563,-38156.8927363448,0.923992347364,HARPS-B,nodata
2457507.53009393,-38151.42589585572,0.42303278894646,HARPS-A,nodata
2457763.82304031,-38158.51116543052,0.53248155901796,HARPS-A,nodata
2457764.76290826,-38162.53575022942,0.5788783904651601,HARPS-A,nodata
2457807.71011233,-38159.48352842242,2.64427351615666,HARPS-A,nodata
2457808.69251288,-38162.60915735982,0.6861706747668601,HARPS-A,nodata
2457809.67542108,-38163.835539982516,0.5670251835766601,HARPS-A,nodata
