time,mnvel,errvel,tel,svalue
2453358.76505308,43281.3945966498,2.7612812753544,HARPS-B,nodata
2453359.74666977,43276.1912562076,3.534858214623,HARPS-B,nodata
2453360.75143367,43278.1518280316,2.8183623810006,HARPS-B,nodata
2455983.63116802,43271.8158316292,0.6239568912537999,HARPS-B,nodata
2455984.63464494,43268.0177676287,0.6245990731774,HARPS-B,nodata
2455986.63565849,43276.1562117963,0.740343662874,HARPS-B,nodata
2456298.65156215,43264.8139200093,0.9046257452609,HARPS-B,nodata
2456299.74204917,43264.6292783761,0.9002071763881,HARPS-B,nodata
2456300.70967555,43267.5981089604,1.2984710887807,HARPS-B,nodata
2456375.58713972,43270.1171092831,0.647221488729,HARPS-B,nodata
2456376.57329502,43268.2812983392,0.9267233195534,HARPS-B,nodata
2456376.58609471,43268.709456654906,1.0392565443132,HARPS-B,nodata
2456378.57789313,43268.4821936603,0.8845688061957,HARPS-B,nodata
2456379.50681921,43265.7803607082,0.8103705650571,HARPS-B,nodata
2456380.50850416,43267.8972677998,0.6647039490929,HARPS-B,nodata
2456381.51618365,43265.8772851946,0.7037499837191,HARPS-B,nodata
2456637.78708464,43269.9373844763,0.6722892865881,HARPS-B,nodata
2456638.78848379,43270.7595997054,0.6090862945178,HARPS-B,nodata
2456639.76278531,43269.1169065969,0.7129912945981,HARPS-B,nodata
2456640.77045477,43268.5670043426,0.7379384192748001,HARPS-B,nodata
2456641.76917549,43270.9765380771,0.7429085374991,HARPS-B,nodata
2456643.75811647,43273.0279960821,0.7215949927494001,HARPS-B,nodata
2456708.63593088,43269.9902867305,0.632022149635,HARPS-B,nodata
2456709.64950624,43271.8542610943,0.8470106574408,HARPS-B,nodata
2456710.64283873,43272.5201649529,0.8512012459471,HARPS-B,nodata
2456711.64149373,43272.8237512304,0.7902317725706001,HARPS-B,nodata
2456961.86096506,43276.471834826,0.6619123154343,HARPS-B,nodata
2456965.85721964,43269.621954105,0.5824921229697,HARPS-B,nodata
2456966.87177771,43271.6569774055,0.7084030453877,HARPS-B,nodata
2457025.67622316,43274.5838112646,0.6580397950038,HARPS-B,nodata
2457026.7201309,43275.422362029,0.6832124542149,HARPS-B,nodata
2457763.72135107,43267.815030518184,0.7422414104332161,HARPS-A,nodata
2457807.6226446,43273.92829702488,0.8284940488573161,HARPS-A,nodata
2457808.57384798,43271.28034379708,1.380358206761516,HARPS-A,nodata
