HIP,bjd,rv,rverr,exptime,fwhm,bis,tel,snr
30502,2454964.48496376,44.4398067995706,0.0003898308695706,3000.0,7.00250366169466,-0.030108298545791,HARPS-B,169.9
30502,2455984.61947294,44.4367603015957,0.0007154693837396,899.9939,7.0007102859525,-0.0314426978955495,HARPS-B,96.6
30502,2455986.62069106,44.4419659968989,0.0007313802255777,899.9999,7.00526318302448,-0.0313541429004474,HARPS-B,92.9
30502,2456298.72660732,44.4305265499455,0.0009843286158751,900.0008,7.00224444014364,-0.0332761512298134,HARPS-B,68.4
30502,2456299.72644182,44.433807192328,0.0009478368708599,900.001,7.00029278285255,-0.0313063979160262,HARPS-B,71.0
30502,2456300.69390308,44.4355372276829,0.0009450382993652,900.001,7.00698856956209,-0.0331562264218661,HARPS-B,71.0
30502,2456375.57383007,44.4323753037336,0.0007213657094002,900.001,7.00201191719934,-0.0327059992294778,HARPS-B,93.7
30502,2456377.56632145,44.4263430350323,0.0007708633213696,900.0009,7.00135658946918,-0.0311514294681388,HARPS-B,87.0
30502,2456378.60110718,44.4299727383386,0.0008755690373212,900.0008,7.00699548350168,-0.0305286208497861,HARPS-B,76.5
30502,2456379.57154353,44.4350244456109,0.0008315147319106,900.0009,7.00674665836425,-0.0321988032287805,HARPS-B,80.0
30502,2456380.57984872,44.4366183272895,0.0007875416205761,900.0009,7.00632602447379,-0.0255748339135806,HARPS-B,84.4
30502,2456381.56599039,44.4344562528307,0.0007814280310619,900.0009,7.00251784930271,-0.0304579966025429,HARPS-B,85.1
30502,2456637.74466706,44.4410151334334,0.0007406131434831,900.0006,7.00421085236207,-0.0261801819334622,HARPS-B,90.0
30502,2456638.77234405,44.4371982562841,0.000676279239218,900.0003,7.0072396683571,-0.0275334920994936,HARPS-B,98.8
30502,2456639.74652425,44.4375301845049,0.0008150581947965,900.0006,7.00775245653468,-0.0298696346134975,HARPS-B,81.7
30502,2456640.70491659,44.4380734034865,0.0009460807073953,899.9939,7.01042234768339,-0.02648873556155,HARPS-B,70.5
30502,2456640.77962821,44.4381081307144,0.0007997790310659,900.0011,7.0085583863131,-0.0282936287366837,HARPS-B,84.1
30502,2456641.7394551,44.4408766505134,0.0007403357876469,899.9999,7.00758081332227,-0.0328205408085296,HARPS-B,89.6
30502,2456643.74141118,44.4420989411834,0.000766457664882,900.0007,7.00122945807028,-0.0281891796244835,HARPS-B,87.2
30502,2456708.62102996,44.4415988975382,0.0006893158019269,900.0024,7.00594511207513,-0.0279833349567227,HARPS-B,97.8
30502,2456709.6344714,44.4375019270319,0.0010714934358732,900.0,7.00697816304008,-0.0296638673393161,HARPS-B,63.6
30502,2456710.6281329,44.4379561452671,0.0010627695185855,900.0014,7.00778515042576,-0.02743841735996,HARPS-B,64.2
30502,2456711.62660864,44.4434941873597,0.0011352172239594,900.0001,7.00586442099249,-0.026035463298733,HARPS-B,59.9
30502,2456906.90920669,44.4429226079389,0.001323065127302,900.0017,7.01070794840699,-0.0313528444616438,HARPS-B,51.2
30502,2456907.92049212,44.4444642315132,0.0009152315696417,900.0009,7.00671193668248,-0.0258275896004818,HARPS-B,71.8
30502,2456960.83249664,44.4429287956677,0.0007703520467465,900.0018,7.00528469788113,-0.0302959595133245,HARPS-B,85.9
30502,2456961.789695,44.4415590804628,0.0007666021295076,900.0005,7.01188038007751,-0.0305229636699593,HARPS-B,85.8
30502,2456963.79099205,44.4413997640068,0.0007214422909817,900.0013,7.01090210160301,-0.0325541937178286,HARPS-B,91.1
30502,2456964.87432811,44.444456112122,0.000812451886044,900.0017,7.00397057106384,-0.0302661343566157,HARPS-B,82.0
30502,2456965.78444029,44.4459156522204,0.0006786461831421,900.0023,7.01001896577827,-0.0327743867331378,HARPS-B,96.5
30502,2456966.83439486,44.445227087304,0.0010027058955111,900.0009,7.01232535733624,-0.0329961077981125,HARPS-B,66.6
30502,2457025.69572501,44.4452650469501,0.0009740240713667,900.0023,7.01376240009517,-0.0237748624826963,HARPS-B,66.6
30502,2457026.70350179,44.4432067158828,0.0008717762044557,900.0021,7.00709959761522,-0.0276817282076109,HARPS-B,77.5
30502,2457027.70441445,44.4434690298812,0.0010313017569977,900.0022,7.00678752242709,-0.0293834365582342,HARPS-B,66.5
30502,2457028.7172824,44.4420701171089,0.0008127268738374,900.0027,7.00855985677502,-0.0298319566997947,HARPS-B,82.8
