time,mnvel,errvel,tel,svalue
2456850.75844847,-19037.5755999647,1.1443141690535998,HARPS-B,nodata
2456851.80393267,-19037.6559199964,1.0113268672584,HARPS-B,nodata
2456852.78447022,-19037.4148048376,1.3388697744612,HARPS-B,nodata
2456853.86417843,-19036.4294435264,1.3933277983022,HARPS-B,nodata
2456855.81322203,-19042.4463564192,1.0717045200486,HARPS-B,nodata
2456856.82041162,-19038.2099650026,1.0663325142181002,HARPS-B,nodata
2456904.66145566,-19038.463823955903,0.8622890089638,HARPS-B,nodata
2456906.65120011,-19037.7572834171,2.0854835015008,HARPS-B,nodata
2456907.66503402,-19038.8503600563,1.0396153183609,HARPS-B,nodata
2456960.61611738,-19035.5011835357,0.8115745999635999,HARPS-B,nodata
2456961.5683697,-19036.6633735086,0.8721148138025,HARPS-B,nodata
2456963.53909442,-19035.4298049218,0.6835262773621,HARPS-B,nodata
2456965.56576168,-19039.3647017254,0.681030995616,HARPS-B,nodata
2456966.59993779,-19036.6290939489,0.9432146298729,HARPS-B,nodata
2457227.82380276,-19037.019242436916,0.9739139451113543,HARPS-A,nodata
2457228.77642194,-19039.581263686516,0.9746278633993543,HARPS-A,nodata
2457229.79113729,-19035.093715579416,0.9014262691742543,HARPS-A,nodata
2457230.78242457,-19036.096523112414,1.1135901826126542,HARPS-A,nodata
2457232.76702099,-19036.03182044391,1.5674405670713543,HARPS-A,nodata
2457282.77582955,-19035.607616983914,1.3253248162233542,HARPS-A,nodata
2457283.66952547,-19035.562855931017,0.9625413486292543,HARPS-A,nodata
2457665.62767027,-19038.859044126817,1.0348504209720542,HARPS-A,nodata
2457764.55824979,-19042.193707113816,1.0103486731066544,HARPS-A,nodata
2458048.58410261,-19041.376864025715,0.8535964771173543,HARPS-A,nodata
