HIP,bjd,rv,rverr,exptime,fwhm,bis,tel,snr
114328,2456850.75844847,-19.0375755999647,0.0011443141690536,900.0011,6.88020930811232,-0.0299079996961034,HARPS-B,55.0
114328,2456851.80393267,-19.0376559199964,0.0010113268672584,900.0004,6.88130992379965,-0.026834568013232,HARPS-B,61.8
114328,2456852.78447022,-19.0374148048376,0.0013388697744612,900.0012,6.87236321244892,-0.034042569325841,HARPS-B,47.9
114328,2456853.86417843,-19.0364294435264,0.0013933277983022,900.0014,6.88032343770318,-0.0347448372249666,HARPS-B,46.2
114328,2456855.81322203,-19.0424463564192,0.0010717045200486,900.0012,6.87436954251347,-0.0317518993118604,HARPS-B,58.9
114328,2456856.82041162,-19.0382099650026,0.0010663325142181,900.001,6.8824574740987,-0.0304768359745502,HARPS-B,59.1
114328,2456904.66145566,-19.0384638239559,0.0008622890089638,900.0012,6.8802627011421,-0.0326733334474589,HARPS-B,72.4
114328,2456906.65120011,-19.0377572834171,0.0020854835015008,900.0015,6.8940840297309,-0.0309911965108185,HARPS-B,32.6
114328,2456907.66503402,-19.0388503600563,0.0010396153183609,900.0003,6.87868449113556,-0.031373657759616,HARPS-B,60.5
114328,2456960.61611738,-19.0355011835357,0.0008115745999636,900.0023,6.87859608603286,-0.0305851527806809,HARPS-B,78.1
114328,2456961.5683697,-19.0366633735086,0.0008721148138025,900.0013,6.88186446680502,-0.0290459782649002,HARPS-B,73.1
114328,2456963.53909442,-19.0354298049218,0.0006835262773621,900.0021,6.88204925366809,-0.0303629564258117,HARPS-B,91.9
114328,2456965.56576168,-19.0393647017254,0.000681030995616,900.002,6.87660301561794,-0.0312332553200818,HARPS-B,92.8
114328,2456966.59993779,-19.0366290939489,0.0009432146298729,900.0018,6.88334678387687,-0.0325767158187915,HARPS-B,67.7
