time,mnvel,errvel,tel,svalue
2452987.81131967,17383.1141341958,0.779339029903253,HARPS-B,nodata
2453034.6871629,17382.6401022996,0.482481216142479,HARPS-B,nodata
2453053.62836213,17384.9246572947,0.752921506238309,HARPS-B,nodata
2453054.64757564,17385.7521879569,1.05118693990496,HARPS-B,nodata
2453759.73243817,17381.125672390197,0.4049200464367299,HARPS-B,nodata
2454196.6064221,17382.877777725997,0.4129267419175689,HARPS-B,nodata
2454478.81211149,17382.4662156936,0.394416418859197,HARPS-B,nodata
2454479.78949112,17384.0621968832,0.390857023653041,HARPS-B,nodata
2454480.72190313,17382.7992534947,0.4231295657105899,HARPS-B,nodata
2454481.76608818,17382.596273230098,0.402885359074411,HARPS-B,nodata
2454482.7808268,17383.428250474102,0.425788690614843,HARPS-B,nodata
2454487.73811133,17384.772025416398,0.3995557594330899,HARPS-B,nodata
2455298.60817126,17384.128334886598,0.386502793952903,HARPS-B,nodata
2455326.47406905,17378.448388959903,0.436209991608352,HARPS-B,nodata
2455338.51971703,17379.192687595198,0.602146694980131,HARPS-B,nodata
2455342.52114713,17381.4560943275,0.467090193202365,HARPS-B,nodata
2455926.82409964,17384.329870058304,0.5092544150242269,HARPS-B,nodata
2455929.78817338,17382.3836871702,0.559681908703372,HARPS-B,nodata
2455931.83032777,17382.4075119418,0.4872648600575139,HARPS-B,nodata
2455932.7632924,17382.4753004657,0.492463744888894,HARPS-B,nodata
2455952.82842523,17378.083528394898,0.444833268039213,HARPS-B,nodata
2455961.78654893,17379.2254534545,0.482004714677754,HARPS-B,nodata
2455983.69019758,17382.1906938645,0.446386537363606,HARPS-B,nodata
2455984.67581437,17384.3583633901,0.517598381751583,HARPS-B,nodata
2456047.5565790003,17384.4905276005,0.717064581641145,HARPS-B,nodata
2456048.56909329,17383.367329357297,0.6486388499793501,HARPS-B,nodata
2456298.85460075,17372.3732089897,0.572987218433184,HARPS-B,nodata
2456299.82609531,17370.8692245983,0.543207324593666,HARPS-B,nodata
2456300.75974034,17374.262958252802,0.47305513792785,HARPS-B,nodata
2456301.69970414,17374.45777337,0.531838617335869,HARPS-B,nodata
2456318.73498994,17379.1895060048,0.610371953567625,HARPS-B,nodata
2456320.81357392,17379.6477258488,0.531305946277714,HARPS-B,nodata
2456325.80854611,17382.6563390724,0.6710578301244678,HARPS-B,nodata
2456357.7423133,17386.8272723115,0.689278871617221,HARPS-B,nodata
2456366.69154871,17386.906441956304,0.6239779443542199,HARPS-B,nodata
2456371.6989963,17380.275823569198,0.476405834273742,HARPS-B,nodata
2456375.62767561,17378.549898796802,0.4635789698490309,HARPS-B,nodata
2456376.63820723,17377.0110962107,0.738960143351185,HARPS-B,nodata
2456377.6222115,17377.0716280294,0.4952737217664451,HARPS-B,nodata
2456378.61535807,17375.097879508998,0.546533015845854,HARPS-B,nodata
2456379.67606997,17376.9584069936,0.5502029586708621,HARPS-B,nodata
2456381.65393367,17374.390959358,0.5435848833041531,HARPS-B,nodata
2456637.79748636,17385.3391348005,0.4207797620106009,HARPS-B,nodata
2456638.83821884,17382.0748567072,0.424680471178903,HARPS-B,nodata
2456639.7977191,17383.4722552667,0.5153937267510532,HARPS-B,nodata
2456640.80547385,17385.1318310895,0.5501472008064859,HARPS-B,nodata
2456641.79364351,17385.2049521834,0.502265328278005,HARPS-B,nodata
2456643.79594293,17387.1143886896,0.566144455932565,HARPS-B,nodata
2456708.67165132,17389.308786236903,0.484755515240428,HARPS-B,nodata
2456709.69494748,17389.3643751452,0.705385957166905,HARPS-B,nodata
2456710.68223605,17386.155109689098,0.667866108983724,HARPS-B,nodata
2456711.6790025,17387.0932869355,0.6066482539963559,HARPS-B,nodata
2456961.87016945,17381.927009025698,0.47856090068303,HARPS-B,nodata
2456963.84788266,17385.0473276493,1.24618748660365,HARPS-B,nodata
2456965.86620121,17383.753831560898,0.454423968497156,HARPS-B,nodata
2456966.85648793,17384.404498310498,0.5964139908462321,HARPS-B,nodata
2457025.7326204,17381.7995765241,0.437102229499868,HARPS-B,nodata
2457026.75299769,17378.8381013396,0.5815693252579149,HARPS-B,nodata
2457028.75631726,17379.8309429661,0.63770971269318,HARPS-B,nodata
2457507.50413026,17390.916615106824,0.496288793609954,HARPS-A,nodata
2457508.47030526,17395.201312208625,0.521974250384861,HARPS-A,nodata
2457684.85539103,17373.557320676624,0.632055132040126,HARPS-A,nodata
2457763.85546363,17383.010371542125,0.414227770733271,HARPS-A,nodata
2457764.70853599,17379.04135004063,0.60598176046447,HARPS-A,nodata
2457807.75695964,17379.381059903626,0.644118705137216,HARPS-A,nodata
2457808.70291535,17376.693357172528,0.5049284201354018,HARPS-A,nodata
2457809.64793255,17377.046467655924,0.4794418435153509,HARPS-A,nodata
