time,mnvel,errvel,tel,svalue
2456045.92176823,-35320.8506885815,2.4054994889392,HARPS-B,nodata
2456045.92526388,-35317.7560629932,1.6036974989074,HARPS-B,nodata
2456045.92841227,-35315.945882939304,1.1224001484602,HARPS-B,nodata
2456069.90783591,-35322.0101965563,0.4694907202108,HARPS-B,nodata
2456069.9136697,-35321.262383005705,0.4700904390631,HARPS-B,nodata
2456070.90815589,-35322.5239476059,0.4415643413427,HARPS-B,nodata
2456070.91383919,-35323.054998459804,0.4587021938171,HARPS-B,nodata
2456071.90871862,-35321.3833840418,0.6837711906526001,HARPS-B,nodata
2456071.91429775,-35321.6993661131,0.6367763044297999,HARPS-B,nodata
2456075.90758609,-35317.1816243801,0.5397342052313,HARPS-B,nodata
2456075.91375554,-35319.6398734525,0.5129858706498,HARPS-B,nodata
2456076.88547164,-35317.6053298766,0.8782589142844,HARPS-B,nodata
2456076.89056461,-35317.8233552113,0.7604163871056,HARPS-B,nodata
2456077.89592861,-35318.722580563095,0.9028238797561,HARPS-B,nodata
2456077.9011952,-35320.0278916267,0.5564614127147001,HARPS-B,nodata
2456162.68619976,-35315.618831585,1.6395561339744,HARPS-B,nodata
2456162.68954461,-35315.9131314569,1.6596466098703,HARPS-B,nodata
2456162.69269271,-35317.1628859186,1.6436865912783,HARPS-B,nodata
2456164.67481106,-35312.065331793,1.1479921966568,HARPS-B,nodata
2456164.67809804,-35312.7297170248,1.0337955582839,HARPS-B,nodata
2456164.6812577,-35311.8020844865,1.0870143764437,HARPS-B,nodata
2456165.65480372,-35314.0663432562,0.7310018146165,HARPS-B,nodata
2456165.6580444,-35313.3375574786,0.7165239520024,HARPS-B,nodata
2456165.66128507,-35313.3363918749,0.6835815788543,HARPS-B,nodata
2456484.76527264,-35330.7946536926,2.7394607226841,HARPS-B,nodata
2456484.76838619,-35330.583347394306,2.4772289186997,HARPS-B,nodata
2456484.77170808,-35330.8014045128,3.2162767655874,HARPS-B,nodata
2456485.75808894,-35336.5685918088,0.8067145486902,HARPS-B,nodata
2456485.76104044,-35336.1795077114,0.9709690467658,HARPS-B,nodata
2456485.76459382,-35334.2077635046,1.0012796437342,HARPS-B,nodata
2456486.73738507,-35334.6731672505,0.7182478974226,HARPS-B,nodata
2456486.74049861,-35334.792478159994,0.6745043515078,HARPS-B,nodata
2456486.74373947,-35334.6893891239,0.6966460214172,HARPS-B,nodata
2456487.72702767,-35334.3097433834,0.6241763173012,HARPS-B,nodata
2456487.73022223,-35332.703967951,0.6008794944353,HARPS-B,nodata
2456487.73340522,-35333.9016268579,0.5905225705674,HARPS-B,nodata
2456488.74933229,-35329.725627269,0.9248734427875,HARPS-B,nodata
2456488.75268889,-35330.6446668027,0.9538506246584,HARPS-B,nodata
2456488.75591816,-35331.056977063,0.8876473084955,HARPS-B,nodata
2456489.74001423,-35322.6117830995,0.6808601680288,HARPS-B,nodata
2456489.74319721,-35321.7358394722,0.6620708222343,HARPS-B,nodata
2456489.74642648,-35322.8595711233,0.6704152999072001,HARPS-B,nodata
2456490.74724646,-35322.6292364471,0.7763537791076,HARPS-B,nodata
2456490.75056832,-35322.964521250906,0.7175429632158,HARPS-B,nodata
2456490.75389019,-35322.2511892225,0.6813209890467999,HARPS-B,nodata
2456557.61374698,-35324.3378146161,1.3862978319166,HARPS-B,nodata
2456557.61691811,-35321.678155619,1.601925130918,HARPS-B,nodata
2456557.6202397,-35323.228532286004,1.6494215994742,HARPS-B,nodata
2456558.59535077,-35323.2799504433,0.6958259282106001,HARPS-B,nodata
2456558.59864921,-35324.2043574201,0.7578198638971,HARPS-B,nodata
2456558.60185506,-35323.269922639,0.7211307241253,HARPS-B,nodata
2456559.60655846,-35321.4899368904,0.918500815525,HARPS-B,nodata
2456559.60988004,-35321.374161898704,0.8682243551828,HARPS-B,nodata
2456559.61310903,-35322.5063285175,0.876833858041,HARPS-B,nodata
2456560.60122667,-35325.415817830195,0.6582522720405,HARPS-B,nodata
2456560.60446723,-35323.7943813409,0.6990461226351,HARPS-B,nodata
2456560.60782353,-35324.7980328007,0.6538746182144,HARPS-B,nodata
2456851.74721837,-35322.6371091757,1.0307059985593,HARPS-B,nodata
2456851.75036664,-35322.2203454613,0.7236652829125,HARPS-B,nodata
2456851.75359592,-35320.1070162656,0.7367827750753,HARPS-B,nodata
2456853.74928158,-35317.216311441,1.3253156255675,HARPS-B,nodata
2456853.75259188,-35319.212375926705,1.3496018767853,HARPS-B,nodata
2456853.75591376,-35320.7901575403,1.3302469035001,HARPS-B,nodata
2456855.74563387,-35321.6873237217,0.8836452112669999,HARPS-B,nodata
2456855.74883999,-35320.1874296437,1.1064530875313,HARPS-B,nodata
2456855.75213871,-35320.708734222695,1.0985134065309,HARPS-B,nodata
2456856.73558459,-35325.6997948196,0.7500044143431,HARPS-B,nodata
2456856.73888331,-35325.973676203605,0.735696418985,HARPS-B,nodata
2456856.7421473,-35325.2039907387,0.7352310723216,HARPS-B,nodata
2456962.49826782,-35327.4896707535,0.7190991418396,HARPS-B,nodata
2456962.50126527,-35327.4228630947,0.7582274668211999,HARPS-B,nodata
2456966.49695496,-35324.9062573974,0.6619878463885001,HARPS-B,nodata
2456966.50018387,-35325.4937223711,0.6896539104453,HARPS-B,nodata
2456966.50350536,-35325.7562738735,0.6914992517049999,HARPS-B,nodata
2457226.69935221,-35326.260139781894,0.8664328796418377,HARPS-A,nodata
2457226.70260461,-35326.1503038601,0.8754536803395377,HARPS-A,nodata
2457226.70583386,-35325.2543800274,0.8659720997524377,HARPS-A,nodata
2457227.72480604,-35323.5973604113,1.0342624445866377,HARPS-A,nodata
2457227.72794269,-35323.3827129168,0.9831532404737378,HARPS-A,nodata
2457227.7312298,-35323.020945230695,0.9599798375382378,HARPS-A,nodata
2457228.71984117,-35324.58993948389,1.0784245681165379,HARPS-A,nodata
2457228.72353338,-35324.6440850748,0.9944301530065377,HARPS-A,nodata
2457228.72653114,-35322.5803351472,0.8709706133238377,HARPS-A,nodata
2457229.7325722,-35324.5256483205,0.8906211497063377,HARPS-A,nodata
2457229.73577828,-35324.7446995268,0.9043573459010377,HARPS-A,nodata
2457229.73906539,-35324.0789128944,0.9929685914167377,HARPS-A,nodata
2457230.720394,-35324.2925954774,0.9855798238687378,HARPS-A,nodata
2457230.7237274,-35323.9882811779,1.0376398311368378,HARPS-A,nodata
2457230.72697978,-35324.869042073595,1.0529434893023377,HARPS-A,nodata
2457232.70939059,-35321.8625420956,1.3852513151736379,HARPS-A,nodata
2457232.71261982,-35320.045119796996,1.2194019648059378,HARPS-A,nodata
2457232.71602266,-35317.7369974184,1.2405391898563378,HARPS-A,nodata
2457283.5613698,-35323.8876348007,1.0874909964205377,HARPS-A,nodata
2457283.56464511,-35322.9389099923,1.0507199030515375,HARPS-A,nodata
2457283.56780468,-35322.8632435263,0.9865515090851377,HARPS-A,nodata
2457283.6262973,-35323.440555512796,0.9992422699876377,HARPS-A,nodata
2457283.62960733,-35323.6263495866,0.9769710386671376,HARPS-A,nodata
2457283.63280162,-35323.908148815,0.9674703779539376,HARPS-A,nodata
2457284.57422678,-35325.954562174695,0.9709081246921377,HARPS-A,nodata
2457284.57761782,-35325.952333242894,1.6653346377128377,HARPS-A,nodata
2457284.58092784,-35322.2021492581,1.5630555816645375,HARPS-A,nodata
2457507.89868024,-35317.3147217687,0.8956708099774378,HARPS-A,nodata
2457507.90190966,-35316.7491406432,0.8707772815335376,HARPS-A,nodata
2457507.90513908,-35316.934625230395,0.8839286513990378,HARPS-A,nodata
2457587.73857813,-35322.8491080307,0.9517424820326377,HARPS-A,nodata
2457587.74183054,-35322.8245101622,0.9285068485480378,HARPS-A,nodata
2457587.74508296,-35321.0948508941,0.9184921598018376,HARPS-A,nodata
2457664.5668496,-35321.5643678266,0.6503745834568377,HARPS-A,nodata
2457665.5375755,-35325.5273279787,0.5785252145893377,HARPS-A,nodata
2458047.49187715,-35325.040757550596,0.5983776803498377,HARPS-A,nodata
2458048.50207908,-35327.1836138809,0.6170968301347377,HARPS-A,nodata
2458050.49697415,-35328.888070937,0.6568587990629378,HARPS-A,nodata
2458625.91821202,-35323.4352774058,0.7159687082739377,HARPS-A,nodata
